"DRS","Time","base","virus","projecao","dt_event","wis","overprediction","underprediction","dispersion","ae_median","cov_50","cov_95"
"BARRETOS",12,"2023-06-20","srag","Previsto",2023-06-13,0.61,0,0.2,0.41,1,1,1
"BARRETOS",12,"2023-07-06","srag","Previsto",2023-07-05,2.16025,1.2,0,0.96025,4,0,1
"BARRETOS",12,"2023-07-19","srag","Previsto",2023-07-12,0.74,0.2,0,0.54,1,1,1
"BARRETOS",12,"2023-07-25","srag","Previsto",2023-07-15,0.8,0,0.4,0.4,2,1,1
"BARRETOS",12,"2023-08-02","srag","Previsto",2023-08-02,0.85,0,0.4,0.45,2,1,1
"BARRETOS",12,"2023-08-08","srag","Previsto",2023-08-08,7.42125,1.1,0,6.32125,5.5,1,1
"BARRETOS",12,"2023-08-16","srag","Previsto",2023-08-15,4.62075,1,0,3.62075,5,1,1
"BARRETOS",12,"2023-08-23","srag","Previsto",2023-08-23,1.11,0,0.4,0.71,2,1,1
"BARRETOS",12,"2023-08-30","srag","Previsto",2023-08-22,0.7605,0,0,0.7605,0,1,1
"BARRETOS",12,"2023-09-06","srag","Previsto",2023-09-06,1.49,0.4,0,1.09,2,1,1
"BARRETOS",12,"2023-09-19","srag","Previsto",2023-09-12,3.42025,2,0,1.42025,6,0,1
"BARRETOS",12,"2023-09-27","srag","Previsto",2023-09-15,1.36025,0.4,0,0.96025,2,1,1
"BARRETOS",12,"2023-10-06","srag","Previsto",2023-09-28,3.1,0,2.8,0.3,6,0,1
"BARRETOS",12,"2023-10-11","srag","Previsto",2023-10-11,0.87,0,0.4,0.47,2,1,1
"BARRETOS",12,"2023-10-18","srag","Previsto",2023-10-17,2.65,0,2.2,0.45,5,0,1
"BARRETOS",12,"2023-10-20","srag","Previsto",2023-10-13,0.67,0,0.2,0.47,1,1,1
"BARRETOS",12,"2023-10-25","srag","Previsto",2023-10-25,0.44,0,0,0.44,0,1,1
"BARRETOS",12,"2023-11-01","srag","Previsto",2023-11-01,4.47,2.2,0,2.27,7,0,1
"BARRETOS",12,"2023-11-08","srag","Previsto",2023-11-01,4.45,2.4,0,2.05,8,0,1
"BARRETOS",12,"2023-11-13","srag","Previsto",2023-11-03,3.54525,1.7,0,1.84525,5,0,1
"BARRETOS",12,"2023-11-29","srag","Previsto",2023-11-22,1.1,0,0,1.1,0,1,1
"BARRETOS",12,"2023-12-06","srag","Previsto",2023-11-22,1.41075,0.2,0,1.21075,1,1,1
"BARRETOS",12,"2023-12-13","srag","Previsto",2023-11-24,1.1305,0,0.2,0.9305,1,1,1
"BARRETOS",12,"2023-12-20","srag","Previsto",2023-12-20,0.7405,0.2,0,0.5405,1,1,1
"BARRETOS",12,"2023-12-27","srag","Previsto",2023-12-23,1.31025,0.8,0,0.51025,2,0,1
"BARRETOS",12,"2024-01-03","srag","Previsto",2023-12-23,1.29,0.8,0,0.49,2,0,1
"BARRETOS",12,"2024-01-17","srag","Previsto",2024-01-10,0.61,0,0.2,0.41,1,1,1
"BARRETOS",12,"2024-01-31","srag","Previsto",2024-01-31,2.53025,0,1,1.53025,5,1,1
"BARRETOS",11,"2024-02-07","srag","Previsto",2024-02-02,6.22125,2.2,0,4.02125,9,0,1
"BARRETOS",11,"2024-02-14","srag","Previsto",2024-02-06,4.2805,1.2,0,3.0805,6,1,1
"BARRETOS",11,"2024-02-21","srag","Previsto",2024-02-14,4.01075,1.2,0,2.81075,6,1,1
"BARRETOS",11,"2024-02-28","srag","Previsto",2024-02-21,7.46025,2.8,0,4.66025,12,0,1
"BARRETOS",12,"2024-03-06","srag","Previsto",2024-03-06,2.22,0.6,0,1.62,3,1,1
"BARRETOS",11,"2024-03-13","srag","Previsto",2024-03-13,18.24,11.5,0,6.74,31.5,0,1
"BARRETOS",12,"2024-03-18","srag","Previsto",2024-03-16,12.49025,8.8,0,3.69025,22,0,1
"BARRETOS",12,"2024-03-20","srag","Previsto",2024-03-13,13.76025,10,0,3.76025,24,0,1
"BARRETOS",12,"2024-03-27","srag","Previsto",2024-03-20,2.7105,0.8,0,1.9105,4,1,1
"BARRETOS",12,"2024-04-10","srag","Previsto",2024-04-06,3.76,0,2.8,0.96,8,0,1
"BARRETOS",12,"2024-04-17","srag","Previsto",2024-04-06,4.05,0,3.2,0.85,8,0,1
"BARRETOS",12,"2024-04-24","srag","Previsto",2024-04-20,6.99,0,6.4,0.59,12,0,1
"BARRETOS",12,"2024-05-08","srag","Previsto",2024-05-03,3.1005,0,0.4,2.7005,2,1,1
"BARRETOS",12,"2024-05-15","srag","Previsto",2024-05-08,3.32,1,0,2.32,5,1,1
"BARRETOS",12,"2024-05-23","srag","Previsto",2024-05-22,2.58025,0.2,0,2.38025,1,1,1
"BARRETOS",12,"2024-05-29","srag","Previsto",2024-05-22,3.80725,1.2,0,2.60725,6,1,1
"BARRETOS",12,"2024-06-05","srag","Previsto",2024-05-29,7.335,5,0,2.335,13,0,1
"BARRETOS",12,"2024-06-12","srag","Previsto",2024-06-08,3.3,1.1,0,2.2,5.5,1,1
"BARRETOS",12,"2024-06-26","srag","Previsto",2024-06-26,1.7,0.4,0,1.3,2,1,1
"BARRETOS",12,"2024-07-04","srag","Previsto",2024-06-29,4.51025,2.2,0,2.31025,7,0,1
"BARRETOS",12,"2024-07-23","srag","Previsto",2024-07-16,1.5,0.4,0,1.1,2,1,1
"BARRETOS",12,"2024-08-14","srag","Previsto",2024-08-14,1.17,0.4,0,0.77,2,1,1
"BARRETOS",12,"2024-08-21","srag","Previsto",2024-08-16,0.89025,0.2,0,0.69025,1,1,1
"BARRETOS",12,"2024-08-28","srag","Previsto",2024-08-22,1.47025,0,0.6,0.87025,3,1,1
"BARRETOS",12,"2024-09-03","srag","Previsto",2024-08-26,1.87,0,1.2,0.67,4,0,1
"BARRETOS",12,"2024-09-11","srag","Previsto",2024-09-12,4.86025,0,4.2,0.66025,9,0,1
"BARRETOS",12,"2024-09-18","srag","Previsto",2024-09-18,1.4105,0.4,0,1.0105,2,1,1
"BARRETOS",12,"2024-09-25","srag","Previsto",2024-09-19,4.84,3.2,0,1.64,8,0,1
"BARRETOS",12,"2024-10-02","srag","Previsto",2024-10-02,0.8,0,0,0.8,0,1,1
"BAURU",12,"2023-05-31","srag","Previsto",2023-05-31,15.07,0,11.6,3.47,28,0,1
"BAURU",12,"2023-06-06","srag","Previsto",2023-05-30,8.81025,1.4,0,7.41025,7,1,1
"BAURU",12,"2023-06-14","srag","Previsto",2023-06-14,17.33,0,14.2,3.13,33,0,1
"BAURU",12,"2023-06-20","srag","Previsto",2023-06-20,25.92825,12.2,0,13.72825,41,0,1
"BAURU",12,"2023-07-06","srag","Previsto",2023-07-06,17.11,0,14.6,2.51,31,0,1
"BAURU",12,"2023-07-19","srag","Previsto",2023-07-19,3.60025,0,1.4,2.20025,7,1,1
"BAURU",12,"2023-07-25","srag","Previsto",2023-07-18,7.64,3.6,0,4.04,14,0,1
"BAURU",12,"2023-08-02","srag","Previsto",2023-07-26,13.17025,0,11.2,1.97025,24,0,1
"BAURU",12,"2023-08-08","srag","Previsto",2023-08-01,20.5,0,18.2,2.3,37,0,1
"BAURU",12,"2023-08-16","srag","Previsto",2023-08-09,11.16,0,9,2.16,21,0,1
"BAURU",12,"2023-08-23","srag","Previsto",2023-08-23,6.99025,0,4.8,2.19025,14,0,1
"BAURU",12,"2023-08-30","srag","Previsto",2023-08-30,10.5405,0,7.2,3.3405,22,0,1
"BAURU",12,"2023-09-06","srag","Previsto",2023-09-06,17.16,0,15.4,1.76,31,0,1
"BAURU",12,"2023-09-19","srag","Previsto",2023-09-12,7.04325,0,1.8,5.24325,9,1,1
"BAURU",12,"2023-09-27","srag","Previsto",2023-09-27,6.165,0,2.8,3.365,14,1,1
"BAURU",12,"2023-10-06","srag","Previsto",2023-10-06,3.49,0,0.2,3.29,1,1,1
"BAURU",12,"2023-10-11","srag","Previsto",2023-10-11,14.2405,0,12,2.2405,26,0,1
"BAURU",12,"2023-10-18","srag","Previsto",2023-10-18,18.735,0,16.4,2.335,34,0,1
"BAURU",12,"2023-10-20","srag","Previsto",2023-10-20,10.15,0,6.6,3.55,21,0,1
"BAURU",12,"2023-10-25","srag","Previsto",2023-10-25,11.35025,0,8.8,2.55025,22,0,1
"BAURU",12,"2023-11-01","srag","Previsto",2023-11-01,8.18025,0,5,3.18025,17,0,1
"BAURU",12,"2023-11-08","srag","Previsto",2023-11-01,5.15025,0,1.6,3.55025,8,1,1
"BAURU",12,"2023-11-13","srag","Previsto",2023-11-13,14.43525,8.6,0,5.83525,27,0,1
"BAURU",12,"2023-11-29","srag","Previsto",2023-11-29,13.32,0,12,1.32,24,0,1
"BAURU",12,"2023-12-06","srag","Previsto",2023-12-06,14.1,0,12.8,1.3,24,0,0
"BAURU",12,"2023-12-13","srag","Previsto",2023-12-13,1.61,0,0.4,1.21,2,1,1
"BAURU",12,"2023-12-20","srag","Previsto",2023-12-13,2.63025,1,0,1.63025,5,1,1
"BAURU",12,"2023-12-27","srag","Previsto",2023-12-20,2.6005,0.8,0,1.8005,4,1,1
"BAURU",12,"2024-01-03","srag","Previsto",2023-12-31,1.96025,0,0.2,1.76025,1,1,1
"BAURU",12,"2024-01-17","srag","Previsto",2024-01-10,1.70025,0.4,0,1.30025,2,1,1
"BAURU",12,"2024-01-31","srag","Previsto",2024-01-24,4.83,0,3.8,1.03,9,0,1
"BAURU",12,"2024-02-07","srag","Previsto",2024-01-31,1.09025,0,0.2,0.89025,1,1,1
"BAURU",12,"2024-02-14","srag","Previsto",2024-02-14,35.45,0,34.8,0.65,40,0,0
"BAURU",12,"2024-02-21","srag","Previsto",2024-02-14,29.79025,0,28.99,0.80025,35,0,0
"BAURU",12,"2024-02-28","srag","Previsto",2024-02-28,18.86,0,17,1.86,33,0,0
"BAURU",12,"2024-03-06","srag","Previsto",2024-03-06,14.59075,4.3,0,10.29075,21.5,1,1
"BAURU",12,"2024-03-13","srag","Previsto",2024-03-06,10.1415,0,2.8,7.3415,14,1,1
"BAURU",12,"2024-03-18","srag","Previsto",2024-03-18,19.4705,0,13.4,6.0705,41,0,1
"BAURU",12,"2024-03-20","srag","Previsto",2024-03-20,16.91075,0,11.4,5.51075,35,0,1
"BAURU",12,"2024-03-27","srag","Previsto",2024-03-27,11.3555,0,5.2,6.1555,26,1,1
"BAURU",12,"2024-04-10","srag","Previsto",2024-04-03,17.06025,9.8,0,7.26025,31,0,1
"BAURU",12,"2024-04-17","srag","Previsto",2024-04-11,14.73,0,9.8,4.93,31,0,1
"BAURU",12,"2024-04-24","srag","Previsto",2024-04-21,9.33025,3.4,0,5.93025,17,1,1
"BAURU",12,"2024-05-08","srag","Previsto",2024-05-03,4.85,0,2,2.85,10,1,1
"BAURU",12,"2024-05-15","srag","Previsto",2024-05-15,27.23025,0,24.79,2.44025,44,0,0
"BAURU",12,"2024-05-23","srag","Previsto",2024-05-15,11.06025,0,8.4,2.66025,20,0,1
"BAURU",12,"2024-05-29","srag","Previsto",2024-05-22,3.04025,0,0.6,2.44025,3,1,1
"BAURU",12,"2024-06-05","srag","Previsto",2024-05-29,4.26025,0,1.8,2.46025,9,1,1
"BAURU",12,"2024-06-12","srag","Previsto",2024-06-08,15.64,0,12,3.64,30,0,1
"BAURU",12,"2024-06-26","srag","Previsto",2024-06-26,3.8505,0.4,0,3.4505,2,1,1
"BAURU",12,"2024-07-04","srag","Previsto",2024-06-29,8.021,3.4,0,4.621,15,0,1
"BAURU",12,"2024-07-23","srag","Previsto",2024-07-20,7.78125,0,3.8,3.98125,17,0,1
"BAURU",12,"2024-08-14","srag","Previsto",2024-08-07,5.6905,0,1.4,4.2905,7,1,1
"BAURU",12,"2024-08-21","srag","Previsto",2024-08-16,27.92,0,24.6,3.32,51,0,1
"BAURU",12,"2024-08-28","srag","Previsto",2024-08-29,5.84025,1.2,0,4.64025,6,1,1
"BAURU",12,"2024-09-03","srag","Previsto",2024-08-27,10.91,4,0,6.91,20,1,1
"BAURU",12,"2024-09-11","srag","Previsto",2024-09-05,16.16025,10,0,6.16025,30,0,1
"BAURU",12,"2024-09-18","srag","Previsto",2024-09-18,24.49525,0,22.99,1.50525,37,0,0
"BAURU",12,"2024-09-25","srag","Previsto",2024-09-26,7.12025,0,4.4,2.72025,16,0,1
"BAURU",12,"2024-10-02","srag","Previsto",2024-09-25,18.3465,12.9,0,5.4465,33,0,1
"CAMPINAS",12,"2023-05-31","srag","Previsto",2023-05-31,10.7565,0,4.6,6.1565,23,1,1
"CAMPINAS",12,"2023-06-06","srag","Previsto",2023-06-06,14.14025,5.7,0,8.44025,28.5,1,1
"CAMPINAS",12,"2023-06-14","srag","Previsto",2023-06-14,15.36025,0,8.4,6.96025,32,0,1
"CAMPINAS",12,"2023-06-20","srag","Previsto",2023-06-20,12.3705,0,5.4,6.9705,27,1,1
"CAMPINAS",12,"2023-07-06","srag","Previsto",2023-06-29,8.761,0,0,8.761,0,1,1
"CAMPINAS",12,"2023-07-19","srag","Previsto",2023-07-19,28.21025,0,23.8,4.41025,53,0,1
"CAMPINAS",12,"2023-07-25","srag","Previsto",2023-07-25,29.30025,0,25.4,3.90025,53,0,1
"CAMPINAS",12,"2023-08-02","srag","Previsto",2023-08-02,28.61,0,24.2,4.41,53,0,1
"CAMPINAS",12,"2023-08-08","srag","Previsto",2023-08-08,24.12,0,18.5,5.62,46.5,0,1
"CAMPINAS",12,"2023-08-16","srag","Previsto",2023-08-16,16.12125,0,8.2,7.92125,37,0,1
"CAMPINAS",12,"2023-08-23","srag","Previsto",2023-08-23,14.80025,0,7.8,7.00025,33,0,1
"CAMPINAS",12,"2023-08-30","srag","Previsto",2023-08-30,8.0755,0,1,7.0755,5,1,1
"CAMPINAS",12,"2023-09-06","srag","Previsto",2023-09-06,20.0605,0,15.6,4.4605,38,0,1
"CAMPINAS",12,"2023-09-19","srag","Previsto",2023-09-19,30.3205,0,25.2,5.1205,56,0,1
"CAMPINAS",12,"2023-09-27","srag","Previsto",2023-09-27,7.8455,0,3.4,4.4455,17,1,1
"CAMPINAS",12,"2023-10-06","srag","Previsto",2023-10-06,29.5205,0,24.4,5.1205,54,0,1
"CAMPINAS",12,"2023-10-11","srag","Previsto",2023-10-11,8.71075,0,2.2,6.51075,11,1,1
"CAMPINAS",12,"2023-10-18","srag","Previsto",2023-10-18,36.5905,0,31.6,4.9905,66,0,1
"CAMPINAS",12,"2023-10-20","srag","Previsto",2023-10-20,9.57075,0,3.2,6.37075,16,1,1
"CAMPINAS",12,"2023-10-25","srag","Previsto",2023-10-25,25.9405,0,19.6,6.3405,48,0,1
"CAMPINAS",12,"2023-11-01","srag","Previsto",2023-11-01,9.28025,2.4,0,6.88025,12,1,1
"CAMPINAS",12,"2023-11-08","srag","Previsto",2023-11-08,14.64075,0,8,6.64075,32,0,1
"CAMPINAS",12,"2023-11-13","srag","Previsto",2023-11-06,10.9605,3.3,0,7.6605,16.5,1,1
"CAMPINAS",12,"2023-11-29","srag","Previsto",2023-11-29,7.73525,0,3.4,4.33525,17,1,1
"CAMPINAS",12,"2023-12-06","srag","Previsto",2023-12-06,17.51025,0,14.2,3.31025,33,0,1
"CAMPINAS",12,"2023-12-13","srag","Previsto",2023-12-13,12.88,0,10.3,2.58,24,0,1
"CAMPINAS",12,"2023-12-20","srag","Previsto",2023-12-20,13.895,0,11.2,2.695,26,0,1
"CAMPINAS",12,"2023-12-27","srag","Previsto",2023-12-27,8.56525,0,6.2,2.36525,17,0,1
"CAMPINAS",12,"2024-01-03","srag","Previsto",2024-01-03,7.77025,0,5.8,1.97025,15,0,1
"CAMPINAS",12,"2024-01-17","srag","Previsto",2024-01-10,3.47025,0,1.4,2.07025,7,1,1
"CAMPINAS",12,"2024-01-31","srag","Previsto",2024-01-31,24.95,0,22.6,2.35,39,0,0
"CAMPINAS",12,"2024-02-07","srag","Previsto",2024-01-31,13.92,0,11,2.92,27,0,1
"CAMPINAS",12,"2024-02-14","srag","Previsto",2024-02-08,28.51,0,22.8,5.71,54,0,1
"CAMPINAS",12,"2024-02-21","srag","Previsto",2024-02-14,15.0115,0,5.4,9.6115,27,1,1
"CAMPINAS",12,"2024-02-28","srag","Previsto",2024-02-21,36.2205,17.8,0,18.4205,71,0,1
"CAMPINAS",12,"2024-03-06","srag","Previsto",2024-02-28,184.66475,130.9,0,53.76475,320.5,0,1
"CAMPINAS",12,"2024-03-13","srag","Previsto",2024-03-13,44.606,22.8,0,21.806,86,0,1
"CAMPINAS",12,"2024-03-18","srag","Previsto",2024-03-11,117.08075,0,110.58,6.50075,187,0,0
"CAMPINAS",12,"2024-03-20","srag","Previsto",2024-03-13,59.69875,0,48.2,11.49875,113.5,0,1
"CAMPINAS",12,"2024-03-27","srag","Previsto",2024-03-20,12.7165,0,0.8,11.9165,4,1,1
"CAMPINAS",12,"2024-04-10","srag","Previsto",2024-04-03,21.0775,0,2.6,18.4775,13,1,1
"CAMPINAS",12,"2024-04-17","srag","Previsto",2024-04-11,72.041,0,58.6,13.441,135,0,1
"CAMPINAS",12,"2024-04-24","srag","Previsto",2024-04-15,19.766,1.6,0,18.166,8,1,1
"CAMPINAS",12,"2024-05-08","srag","Previsto",2024-05-03,44.6115,0,31.1,13.5115,95.5,0,1
"CAMPINAS",12,"2024-05-15","srag","Previsto",2024-05-08,18.38,6,0,12.38,30,1,1
"CAMPINAS",12,"2024-05-23","srag","Previsto",2024-05-15,18.05025,0,9.4,8.65025,41,0,1
"CAMPINAS",12,"2024-05-29","srag","Previsto",2024-05-22,12.95025,0,4.4,8.55025,22,1,1
"CAMPINAS",12,"2024-06-05","srag","Previsto",2024-05-29,65.51025,0,59.59,5.92025,110,0,0
"CAMPINAS",12,"2024-06-12","srag","Previsto",2024-06-08,41.58075,0,33.2,8.38075,78,0,1
"CAMPINAS",12,"2024-06-26","srag","Previsto",2024-06-19,22.491,8.4,0,14.091,42,1,1
"CAMPINAS",12,"2024-07-04","srag","Previsto",2024-06-29,30.161,18.6,0,11.561,55,0,1
"CAMPINAS",12,"2024-07-23","srag","Previsto",2024-07-16,15.44075,0,7,8.44075,35,1,1
"CAMPINAS",12,"2024-08-14","srag","Previsto",2024-08-07,14.541,1.4,0,13.141,7,1,1
"CAMPINAS",12,"2024-08-21","srag","Previsto",2024-08-16,81.09075,0,72,9.09075,144,0,1
"CAMPINAS",12,"2024-08-28","srag","Previsto",2024-08-22,26.13225,10.4,0,15.73225,52,1,1
"CAMPINAS",12,"2024-09-03","srag","Previsto",2024-08-28,41.53325,26.3,0,15.23325,78,0,1
"CAMPINAS",12,"2024-09-11","srag","Previsto",2024-09-05,28.74525,16.1,0,12.64525,56.5,0,1
"CAMPINAS",12,"2024-09-18","srag","Previsto",2024-09-11,17.78025,6.7,0,11.08025,33.5,1,1
"CAMPINAS",12,"2024-09-25","srag","Previsto",2024-09-19,42.506,34.1,0,8.406,77,0,1
"CAMPINAS",12,"2024-10-02","srag","Previsto",2024-09-25,9.76025,0,3.2,6.56025,16,1,1
"FRANCA",12,"2023-05-31","srag","Previsto",2023-05-24,7.411,2.2,0,5.211,11,1,1
"FRANCA",12,"2023-06-06","srag","Previsto",2023-05-30,16.47025,10.6,0,5.87025,27,0,1
"FRANCA",12,"2023-06-14","srag","Previsto",2023-06-14,1.40025,0,0.4,1.00025,2,1,1
"FRANCA",12,"2023-06-20","srag","Previsto",2023-06-13,6.6305,3.6,0,3.0305,10,0,1
"FRANCA",12,"2023-07-06","srag","Previsto",2023-06-29,2.09025,0.6,0,1.49025,3,1,1
"FRANCA",12,"2023-07-19","srag","Previsto",2023-07-12,2.66,1.4,0,1.26,5,0,1
"FRANCA",12,"2023-07-25","srag","Previsto",2023-07-17,2.25,0.6,0,1.65,3,1,1
"FRANCA",12,"2023-08-02","srag","Previsto",2023-07-26,1.39025,0.6,0,0.79025,3,1,1
"FRANCA",12,"2023-08-08","srag","Previsto",2023-07-29,1.025,0,0.2,0.825,1,1,1
"FRANCA",12,"2023-08-16","srag","Previsto",2023-08-08,1.07,0.4,0,0.67,2,1,1
"FRANCA",12,"2023-08-23","srag","Previsto",2023-08-16,4.29,0,3.6,0.69,8,0,1
"FRANCA",12,"2023-08-30","srag","Previsto",2023-08-23,0.84,0,0,0.84,0,1,1
"FRANCA",12,"2023-09-06","srag","Previsto",2023-08-30,1.77,0,0.8,0.97,4,1,1
"FRANCA",12,"2023-09-19","srag","Previsto",2023-09-12,2.4505,1.2,0,1.2505,4,0,1
"FRANCA",12,"2023-09-27","srag","Previsto",2023-09-27,1.17025,0.2,0,0.97025,1,1,1
"FRANCA",12,"2023-10-06","srag","Previsto",2023-10-06,1.69075,0.2,0,1.49075,1,1,1
"FRANCA",12,"2023-10-11","srag","Previsto",2023-10-11,2.04,0,1,1.04,5,1,1
"FRANCA",12,"2023-10-18","srag","Previsto",2023-10-18,1.555,0,0.4,1.155,2,1,1
"FRANCA",12,"2023-10-20","srag","Previsto",2023-10-20,1.5705,0,0,1.5705,0,1,1
"FRANCA",12,"2023-10-25","srag","Previsto",2023-10-18,2.76075,0.8,0,1.96075,4,1,1
"FRANCA",12,"2023-11-01","srag","Previsto",2023-11-01,1.42,0,0.2,1.22,1,1,1
"FRANCA",12,"2023-11-08","srag","Previsto",2023-11-01,1.51025,0,0.2,1.31025,1,1,1
"FRANCA",12,"2023-11-13","srag","Previsto",2023-11-03,3.06025,1.6,0,1.46025,6,0,1
"FRANCA",12,"2023-11-29","srag","Previsto",2023-11-22,1.44,0,0.4,1.04,2,1,1
"FRANCA",12,"2023-12-06","srag","Previsto",2023-11-29,0.74,0,0.2,0.54,1,1,1
"FRANCA",12,"2023-12-13","srag","Previsto",2023-11-28,0.74,0,0.2,0.54,1,1,1
"FRANCA",12,"2023-12-20","srag","Previsto",2023-12-13,0.7,0,0,0.7,0,1,1
"FRANCA",12,"2023-12-27","srag","Previsto",2023-12-20,0.94,0.4,0,0.54,2,1,1
"FRANCA",12,"2024-01-03","srag","Previsto",2023-12-20,1.23,0.8,0,0.43,2,0,1
"FRANCA",12,"2024-01-17","srag","Previsto",2024-01-13,5.15275,1.6,0,3.55275,6,0,1
"FRANCA",12,"2024-01-31","srag","Previsto",2024-01-23,0.97,0,0.2,0.77,1,1,1
"FRANCA",12,"2024-02-07","srag","Previsto",2024-02-03,3.29025,0,2.4,0.89025,6,0,1
"FRANCA",12,"2024-02-14","srag","Previsto",2024-02-15,4.79,0,4.2,0.59,9,0,1
"FRANCA",12,"2024-02-21","srag","Previsto",2024-02-13,1.30075,0,0.2,1.10075,1,1,1
"FRANCA",12,"2024-02-28","srag","Previsto",2024-02-25,5.6305,0,3.8,1.8305,11,0,1
"FRANCA",12,"2024-03-06","srag","Previsto",2024-03-06,2.12025,0,0.8,1.32025,4,1,1
"FRANCA",12,"2024-03-13","srag","Previsto",2024-03-06,2.9905,0,2,0.9905,6,0,1
"FRANCA",12,"2024-03-18","srag","Previsto",2024-03-11,8.39025,0,7.4,0.99025,15,0,1
"FRANCA",12,"2024-03-20","srag","Previsto",2024-03-12,6.29025,0,5.2,1.09025,12,0,1
"FRANCA",12,"2024-03-27","srag","Previsto",2024-03-20,3.53,0,2,1.53,8,0,1
"FRANCA",12,"2024-04-10","srag","Previsto",2024-04-02,4.7105,1,0,3.7105,5,1,1
"FRANCA",12,"2024-04-17","srag","Previsto",2024-04-02,4.4855,0.8,0,3.6855,4,1,1
"FRANCA",12,"2024-04-24","srag","Previsto",2024-04-21,3.1105,0,0.2,2.9105,1,1,1
"FRANCA",12,"2024-05-08","srag","Previsto",2024-04-26,2.97025,0,0.6,2.37025,3,1,1
"FRANCA",12,"2024-05-15","srag","Previsto",2024-04-30,2.65025,0,0.8,1.85025,4,1,1
"FRANCA",12,"2024-05-23","srag","Previsto",2024-05-14,3.28025,0,0.8,2.48025,4,1,1
"FRANCA",12,"2024-05-29","srag","Previsto",2024-05-22,5.0505,0,4.2,0.8505,9,0,1
"FRANCA",11,"2024-06-05","srag","Previsto",2024-06-05,9.54025,0,8.6,0.94025,17,0,1
"FRANCA",12,"2024-06-12","srag","Previsto",2024-06-07,9.83,0,9,0.83,17,0,1
"FRANCA",12,"2024-06-26","srag","Previsto",2024-06-19,3.5115,0,0.5,3.0115,2.5,1,1
"FRANCA",12,"2024-07-04","srag","Previsto",2024-06-22,3.4405,0,0.4,3.0405,2,1,1
"FRANCA",12,"2024-07-23","srag","Previsto",2024-07-20,67.37875,44.9,0,22.47875,102.5,0,0
"FRANCA",12,"2024-08-14","srag","Previsto",2024-08-07,5.171,1.6,0,3.571,8,1,1
"FRANCA",12,"2024-08-21","srag","Previsto",2024-08-08,4.851,1,0,3.851,5,1,1
"FRANCA",12,"2024-08-28","srag","Previsto",2024-08-22,7.06175,1.2,0,5.86175,6,1,1
"FRANCA",12,"2024-09-03","srag","Previsto",2024-08-27,3.735,0,0.8,2.935,4,1,1
"FRANCA",12,"2024-09-11","srag","Previsto",2024-09-11,2.05025,0.2,0,1.85025,1,1,1
"FRANCA",12,"2024-09-18","srag","Previsto",2024-09-18,1.83,0,0,1.83,0,1,1
"FRANCA",12,"2024-09-25","srag","Previsto",2024-09-18,4.19025,1.8,0,2.39025,7,0,1
"FRANCA",12,"2024-10-02","srag","Previsto",2024-10-01,4.955,0,4.1,0.855,9,0,1
"GRANDE SÃO PAULO",10,"2023-05-31","srag","Previsto",2023-05-31,28.45775,6.6,0,21.85775,33,1,1
"GRANDE SÃO PAULO",10,"2023-06-06","srag","Previsto",2023-06-06,35.46075,0,8.3,27.16075,41.5,1,1
"GRANDE SÃO PAULO",10,"2023-06-14","srag","Previsto",2023-06-14,22.47125,0.6,0,21.87125,3,1,1
"GRANDE SÃO PAULO",10,"2023-06-20","srag","Previsto",2023-06-20,41.3265,14,0,27.3265,70,1,1
"GRANDE SÃO PAULO",10,"2023-07-06","srag","Previsto",2023-07-06,59.671,0,42.9,16.771,117,0,1
"GRANDE SÃO PAULO",10,"2023-07-19","srag","Previsto",2023-07-19,22.7915,4.8,0,17.9915,24,1,1
"GRANDE SÃO PAULO",10,"2023-07-25","srag","Previsto",2023-07-25,23.59125,7.4,0,16.19125,37,1,1
"GRANDE SÃO PAULO",10,"2023-08-02","srag","Previsto",2023-08-02,87.15025,0,75,12.15025,157,0,1
"GRANDE SÃO PAULO",10,"2023-08-08","srag","Previsto",2023-08-08,56.385,0,38.2,18.185,113.5,0,1
"GRANDE SÃO PAULO",10,"2023-08-16","srag","Previsto",2023-08-16,29.681,0.9,0,28.781,4.5,1,1
"GRANDE SÃO PAULO",10,"2023-08-23","srag","Previsto",2023-08-23,34.2665,3.9,0,30.3665,19.5,1,1
"GRANDE SÃO PAULO",10,"2023-08-30","srag","Previsto",2023-08-30,36.78025,0,13,23.78025,65,1,1
"GRANDE SÃO PAULO",10,"2023-09-06","srag","Previsto",2023-09-06,81.25275,0,61.2,20.05275,158,0,1
"GRANDE SÃO PAULO",10,"2023-09-19","srag","Previsto",2023-09-19,23.366,0,5,18.366,25,1,1
"GRANDE SÃO PAULO",10,"2023-09-27","srag","Previsto",2023-09-27,40.961,0,19.6,21.361,90.5,0,1
"GRANDE SÃO PAULO",10,"2023-10-06","srag","Previsto",2023-10-06,118.515,0,100.5,18.015,215,0,1
"GRANDE SÃO PAULO",10,"2023-10-11","srag","Previsto",2023-10-11,58.90575,0,37.1,21.80575,124,0,1
"GRANDE SÃO PAULO",10,"2023-10-18","srag","Previsto",2023-10-18,167.80075,0,147.5,20.30075,295.5,0,1
"GRANDE SÃO PAULO",10,"2023-10-20","srag","Previsto",2023-10-20,275.23625,0,253.38,21.85625,399.5,0,0
"GRANDE SÃO PAULO",10,"2023-10-25","srag","Previsto",2023-10-25,43.79125,0,17.6,26.19125,88,1,1
