"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
5,2022-11-22,45,26.975,70,39,52,43,2023-06-06,"MARÍLIA","30","covid","com_atraso"
6,2022-11-29,56,34,85.025,49,64,47,2023-06-06,"MARÍLIA","30","covid","com_atraso"
7,2022-12-06,69,44,101.025,60,79,83,2023-06-06,"MARÍLIA","30","covid","com_atraso"
8,2022-12-13,64,39.975,98,56,74,58,2023-06-06,"MARÍLIA","30","covid","com_atraso"
9,2022-12-20,56,35,81.025,48,64,62,2023-06-06,"MARÍLIA","30","covid","com_atraso"
10,2022-12-27,40,23,62,34,46,37,2023-06-06,"MARÍLIA","30","covid","com_atraso"
11,2023-01-03,28,15,46,23,34,30,2023-06-06,"MARÍLIA","30","covid","com_atraso"
12,2023-01-10,19,9,34,16,23,21,2023-06-06,"MARÍLIA","30","covid","com_atraso"
13,2023-01-17,13,6,24,10,17,12,2023-06-06,"MARÍLIA","30","covid","com_atraso"
14,2023-01-24,11,4,21,8,13,8,2023-06-06,"MARÍLIA","30","covid","com_atraso"
15,2023-01-31,10,4,19,8,13,10,2023-06-06,"MARÍLIA","30","covid","com_atraso"
16,2023-02-07,12,5,23,9,15,11,2023-06-06,"MARÍLIA","30","covid","com_atraso"
17,2023-02-14,15,6.975,27,11,19,19,2023-06-06,"MARÍLIA","30","covid","com_atraso"
18,2023-02-21,15,7,27,12,19,18,2023-06-06,"MARÍLIA","30","covid","com_atraso"
19,2023-02-28,14,6,26,11,18,14,2023-06-06,"MARÍLIA","30","covid","com_atraso"
20,2023-03-07,13,5,23,10,16,11,2023-06-06,"MARÍLIA","30","covid","com_atraso"
21,2023-03-14,11,4,21,9,14,14,2023-06-06,"MARÍLIA","30","covid","com_atraso"
22,2023-03-21,10,3,18.025,7,12,7,2023-06-06,"MARÍLIA","30","covid","com_atraso"
23,2023-03-28,9,3,17,7,12,8,2023-06-06,"MARÍLIA","30","covid","com_atraso"
24,2023-04-04,9,3,17,6,11,10,2023-06-06,"MARÍLIA","30","covid","com_atraso"
25,2023-04-11,8,3,16,6,11,9,2023-06-06,"MARÍLIA","30","covid","com_atraso"
26,2023-04-18,7,2,15,5,10,7,2023-06-06,"MARÍLIA","30","covid","com_atraso"
27,2023-04-25,6,1.975,13,5,9,4,2023-06-06,"MARÍLIA","30","covid","com_atraso"
28,2023-05-02,5,1,13,4,8,9,2023-06-06,"MARÍLIA","30","covid","com_atraso"
29,2023-05-09,4,1,10,3,6,6,2023-06-06,"MARÍLIA","30","covid","com_atraso"
30,2023-05-16,2.5,0,7,1,4,1,2023-06-06,"MARÍLIA","30","covid","com_atraso"
31,2023-05-23,1,0,6,1,3,1,2023-06-06,"MARÍLIA","30","covid","com_atraso"
32,2023-05-30,1,0,6,0,2,NA,2023-06-06,"MARÍLIA","30","covid","com_atraso"
1,2022-10-25,4,0,11,3,6,2,2023-06-06,"PIRACICABA","30","covid","com_atraso"
2,2022-11-01,8,2,16,5,10,9,2023-06-06,"PIRACICABA","30","covid","com_atraso"
3,2022-11-08,13,5,22,10,16,13,2023-06-06,"PIRACICABA","30","covid","com_atraso"
4,2022-11-15,21,11,34,17,25,23,2023-06-06,"PIRACICABA","30","covid","com_atraso"
5,2022-11-22,30,17,46,25,35,26,2023-06-06,"PIRACICABA","30","covid","com_atraso"
6,2022-11-29,40,24,61,35,46,46,2023-06-06,"PIRACICABA","30","covid","com_atraso"
7,2022-12-06,46,28,67,39,52,47,2023-06-06,"PIRACICABA","30","covid","com_atraso"
8,2022-12-13,45,29,67.025,40,53,52,2023-06-06,"PIRACICABA","30","covid","com_atraso"
9,2022-12-20,40,24,58.025,34,46,36,2023-06-06,"PIRACICABA","30","covid","com_atraso"
10,2022-12-27,35,21,52.025,30,41,36,2023-06-06,"PIRACICABA","30","covid","com_atraso"
11,2023-01-03,30,16,48,25,35,22,2023-06-06,"PIRACICABA","30","covid","com_atraso"
12,2023-01-10,28,16,44.025,24,33,35,2023-06-06,"PIRACICABA","30","covid","com_atraso"
13,2023-01-17,25,13.975,40,21,30,28,2023-06-06,"PIRACICABA","30","covid","com_atraso"
14,2023-01-24,22,12,36,18,26,20,2023-06-06,"PIRACICABA","30","covid","com_atraso"
15,2023-01-31,20,11,34,17,24,17,2023-06-06,"PIRACICABA","30","covid","com_atraso"
16,2023-02-07,21,10,32,17,25,19,2023-06-06,"PIRACICABA","30","covid","com_atraso"
17,2023-02-14,22,11.975,35,18,26,26,2023-06-06,"PIRACICABA","30","covid","com_atraso"
18,2023-02-21,21,11,35,17,25,21,2023-06-06,"PIRACICABA","30","covid","com_atraso"
19,2023-02-28,19,10,32,16,23,22,2023-06-06,"PIRACICABA","30","covid","com_atraso"
20,2023-03-07,16,7.975,28,13,19,18,2023-06-06,"PIRACICABA","30","covid","com_atraso"
21,2023-03-14,12,5,21.025,10,15,15,2023-06-06,"PIRACICABA","30","covid","com_atraso"
22,2023-03-21,9,3,17,7,12,2,2023-06-06,"PIRACICABA","30","covid","com_atraso"
23,2023-03-28,7,2,14,5,9.25,9,2023-06-06,"PIRACICABA","30","covid","com_atraso"
24,2023-04-04,6,1,13,4,8,7,2023-06-06,"PIRACICABA","30","covid","com_atraso"
25,2023-04-11,5,1,11,3,7,NA,2023-06-06,"PIRACICABA","30","covid","com_atraso"
26,2023-04-18,4,0,9,2,5,4,2023-06-06,"PIRACICABA","30","covid","com_atraso"
27,2023-04-25,3,0,8,2,5,2,2023-06-06,"PIRACICABA","30","covid","com_atraso"
28,2023-05-02,3,0,8,1,4,5,2023-06-06,"PIRACICABA","30","covid","com_atraso"
29,2023-05-09,2,0,7,1,4,1,2023-06-06,"PIRACICABA","30","covid","com_atraso"
30,2023-05-16,2,0,7,1,3.25,1,2023-06-06,"PIRACICABA","30","covid","com_atraso"
31,2023-05-23,2,0,7,1,4,4,2023-06-06,"PIRACICABA","30","covid","com_atraso"
32,2023-05-30,2,0,9,1,4,NA,2023-06-06,"PIRACICABA","30","covid","com_atraso"
1,2022-10-22,1,0,5,0,3,1,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
2,2022-10-29,3,0,8,2,4,4,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
3,2022-11-05,5,1,11,3,7,2,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
4,2022-11-12,10,3,19,7,12,8,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
5,2022-11-19,16,8,27,13,20,21,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
6,2022-11-26,24,13,37,20,28,26,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
7,2022-12-03,28,17,45,24,33,31,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
8,2022-12-10,29,16,47,25,34,23,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
9,2022-12-17,29,16,45,24,34,32,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
10,2022-12-24,26,13,40.025,21,31,30,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
11,2022-12-31,20,10,33,16,24,18,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
12,2023-01-07,15,7,27,12,18,15,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
13,2023-01-14,12,5,21,9,14,10,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
14,2023-01-21,9,3,18,7,12,8,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
15,2023-01-28,7,2,14,5,9,10,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
16,2023-02-04,6,1,12,4,8,6,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
17,2023-02-11,5,1,11,3,7,3,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
18,2023-02-18,5,1,11,3,7,5,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
19,2023-02-25,5,1,11,3,7,4,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
20,2023-03-04,5,1,11,3,6,7,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
21,2023-03-11,4,1,10,3,6,5,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
22,2023-03-18,4,0,9,3,5,4,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
23,2023-03-25,3,0,8,2,5,5,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
24,2023-04-01,3,0,8,2,4,1,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
25,2023-04-08,2,0,7,1,4,3,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
26,2023-04-15,2,0,7,1,4,2,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
27,2023-04-22,2,0,6,1,3,NA,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
28,2023-04-29,2,0,6,1,3,NA,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
29,2023-05-06,2,0,6,1,3,NA,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
30,2023-05-13,2,0,6,1,3,2,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
31,2023-05-20,2,0,7,1,3,2,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
32,2023-05-27,2,0,9,1,3,NA,2023-06-06,"PRESIDENTE PRUDENTE","30","covid","com_atraso"
1,2022-10-06,3,0,10,1,5,1,2023-06-06,"REGISTRO","30","covid","com_atraso"
2,2022-10-13,3,0,10,2,5,NA,2023-06-06,"REGISTRO","30","covid","com_atraso"
3,2022-10-20,4,0.975000000000001,12,2,6,NA,2023-06-06,"REGISTRO","30","covid","com_atraso"
4,2022-10-27,5,1,12,3,7,NA,2023-06-06,"REGISTRO","30","covid","com_atraso"
5,2022-11-03,6,1,13.025,4,8,6,2023-06-06,"REGISTRO","30","covid","com_atraso"
6,2022-11-10,7,2,14,5,9,12,2023-06-06,"REGISTRO","30","covid","com_atraso"
7,2022-11-17,7,2,15,5,9,5,2023-06-06,"REGISTRO","30","covid","com_atraso"
8,2022-11-24,7,2,15,5,10,7,2023-06-06,"REGISTRO","30","covid","com_atraso"
9,2022-12-01,7,2,15,5,9,7,2023-06-06,"REGISTRO","30","covid","com_atraso"
10,2022-12-08,7,2,14,5,9,11,2023-06-06,"REGISTRO","30","covid","com_atraso"
11,2022-12-15,6,1,13,4,8,5,2023-06-06,"REGISTRO","30","covid","com_atraso"
12,2022-12-22,5,1,11,4,7,7,2023-06-06,"REGISTRO","30","covid","com_atraso"
13,2022-12-29,4,0,10,3,6,2,2023-06-06,"REGISTRO","30","covid","com_atraso"
14,2023-01-05,4,0,9,2,6,5,2023-06-06,"REGISTRO","30","covid","com_atraso"
15,2023-01-12,3,0,9,2,5,3,2023-06-06,"REGISTRO","30","covid","com_atraso"
16,2023-01-19,3,0,9,2,5,NA,2023-06-06,"REGISTRO","30","covid","com_atraso"
17,2023-01-26,3,0,8,2,4,1,2023-06-06,"REGISTRO","30","covid","com_atraso"
18,2023-02-02,3,0,8,2,4,NA,2023-06-06,"REGISTRO","30","covid","com_atraso"
19,2023-02-09,3,0,7,2,4,2,2023-06-06,"REGISTRO","30","covid","com_atraso"
20,2023-02-16,3,0,8,2,5,3,2023-06-06,"REGISTRO","30","covid","com_atraso"
21,2023-02-23,3,0,8,2,5,5,2023-06-06,"REGISTRO","30","covid","com_atraso"
22,2023-03-02,4,0,9,2,5,5,2023-06-06,"REGISTRO","30","covid","com_atraso"
23,2023-03-09,3,0,9,2,5,4,2023-06-06,"REGISTRO","30","covid","com_atraso"
24,2023-03-16,3,0,9,2,5,4,2023-06-06,"REGISTRO","30","covid","com_atraso"
25,2023-03-23,3,0,8,2,5,4,2023-06-06,"REGISTRO","30","covid","com_atraso"
26,2023-03-30,3,0,8,2,5,2,2023-06-06,"REGISTRO","30","covid","com_atraso"
27,2023-04-06,3,0,8,2,4,4,2023-06-06,"REGISTRO","30","covid","com_atraso"
28,2023-04-13,3,0,7,2,4,4,2023-06-06,"REGISTRO","30","covid","com_atraso"
29,2023-04-20,3,0,7,1,4,1,2023-06-06,"REGISTRO","30","covid","com_atraso"
30,2023-04-27,2,0,7,1,4,1,2023-06-06,"REGISTRO","30","covid","com_atraso"
31,2023-05-04,2,0,8,1,4,4,2023-06-06,"REGISTRO","30","covid","com_atraso"
32,2023-05-11,2,0,9,1,4,NA,2023-06-06,"REGISTRO","30","covid","com_atraso"
1,2022-10-25,8,2,18,6,11,5,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
2,2022-11-01,15,6,26,12,18,18,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
3,2022-11-08,24,13,40,20,29,24,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
4,2022-11-15,37,22,59,31,43,36,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
5,2022-11-22,51,32,77.025,44,59,51,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
6,2022-11-29,64,38,92,55,73,65,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
7,2022-12-06,68,42,95.025,60,78,80,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
8,2022-12-13,60,36.975,92,53,68,51,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
9,2022-12-20,52,30,77.025,45,59,57,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
10,2022-12-27,41,25,63.025,35,47,48,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
11,2023-01-03,29,16,46,24,33,20,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
12,2023-01-10,22,11,39,18,27,24,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
13,2023-01-17,18,9,32,14,22,17,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
14,2023-01-24,17,8,29,13,21,15,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
15,2023-01-31,17,8,28,14,21,18,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
16,2023-02-07,18,9,30,14,21,16,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
17,2023-02-14,18,9.975,31,15,22,20,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
18,2023-02-21,18,8,32,15,22,22,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
19,2023-02-28,16,7,28,13,19,18,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
20,2023-03-07,13,5,25,10.75,16,12,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
21,2023-03-14,11,4,21,9,14,7,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
22,2023-03-21,10,3,20,8,13,14,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
23,2023-03-28,9,3,18,7,12,13,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
24,2023-04-04,8,2,16,6,10,3,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
25,2023-04-11,7,2,14,5,9,9,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
26,2023-04-18,6,2,13,4.75,9,3,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
27,2023-04-25,6,2,13,4,8,6,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
28,2023-05-02,6,2,13,4,8,7,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
29,2023-05-09,6,1,13,4,8,12,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
30,2023-05-16,4,1,10,3,6,3,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
31,2023-05-23,3,0,9.02499999999998,2,5,1,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
32,2023-05-30,2,0,9,1,4,NA,2023-06-06,"RIBEIRÃO PRETO","30","covid","com_atraso"
1,2022-10-25,4,0,11,3,6,2,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
2,2022-11-01,8,2,17,6,10.25,9,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
3,2022-11-08,15,7,25,12,18,13,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
4,2022-11-15,24,13,38,20,29,28,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
5,2022-11-22,34,19.975,50,28,39,32,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
6,2022-11-29,40,24,58,34,45,44,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
7,2022-12-06,38,23,56.025,33,44,41,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
8,2022-12-13,31,18,48,27,37,30,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
9,2022-12-20,25,14,39,20,29,26,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
10,2022-12-27,19,10,33,16,23.25,14,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
11,2023-01-03,16,8,28,13,20,20,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
12,2023-01-10,14,6,24,11,17,13,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
13,2023-01-17,12,5,22,9.75,15,10,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
14,2023-01-24,12,5,21,9,15,9,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
15,2023-01-31,12,5,21,9,15,17,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
16,2023-02-07,11,5,21,9,14,12,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
17,2023-02-14,10,4,19.025,8,13,11,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
18,2023-02-21,9,3,18,7,12,10,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
19,2023-02-28,8,3,16,6,11,8,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
20,2023-03-07,7,2,14,5,10,5,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
21,2023-03-14,7,2,14,5,9,9,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
22,2023-03-21,6,2,13,4,8,6,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
23,2023-03-28,6,1,13,4,8,5,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
24,2023-04-04,6,1,12,4,8,4,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
25,2023-04-11,6,2,13,4,8,10,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
26,2023-04-18,5,1,11,3,7,6,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
27,2023-04-25,4,1,10,3,6,5,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
28,2023-05-02,3,0,9,2,5,2,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
29,2023-05-09,3,0,7,1,4,1,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
30,2023-05-16,2,0,6,1,3,4,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
31,2023-05-23,1,0,6,1,3,1,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
32,2023-05-30,1,0,6,0,2,NA,2023-06-06,"SÃO JOÃO DA BOA VISTA","30","covid","com_atraso"
1,2022-10-22,5,1,12,3,7,6,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
2,2022-10-29,9,3,18,7,12,6,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
3,2022-11-05,17,9,29,14,21,18,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
4,2022-11-12,30,18.975,46,26,35,34,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
5,2022-11-19,48,32,68,42,55,48,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
6,2022-11-26,70,49,99,63,79,64,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
7,2022-12-03,95,67,125,85.75,105,106,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
8,2022-12-10,104,76.975,143,94,115,103,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
9,2022-12-17,100,73.975,134,91,110,102,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
10,2022-12-24,82,59,112,73,91,82,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
11,2022-12-31,62,43,85.025,54,69,66,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
12,2023-01-07,41,27,60,35,47,45,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
13,2023-01-14,26,14,41,22,31,21,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
14,2023-01-21,19,10,31,15,23,18,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
15,2023-01-28,16,7,27,13,20,13,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
16,2023-02-04,16,8,25,13,19,18,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
17,2023-02-11,17,8,28.025,14,20,14,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
18,2023-02-18,18,9,31,15,22,25,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
19,2023-02-25,19,10,31,16,23,16,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
20,2023-03-04,19,10,31,16,23,23,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
21,2023-03-11,19,10,30.025,16,23,16,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
22,2023-03-18,18,9,29,15,22,23,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
23,2023-03-25,17,8,28,14,21,13,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
24,2023-04-01,16,8,27,13,19,20,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
25,2023-04-08,15,7,25.025,12,18,13,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
26,2023-04-15,14,7,25,11,18,17,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
27,2023-04-22,14,6,24,11,17,8,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
28,2023-04-29,15,7,25,12,18,17,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
29,2023-05-06,15,7,26.025,12,18,20,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
30,2023-05-13,15,7,25,12,18,13,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
31,2023-05-20,14,6,27,11,18,14,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
32,2023-05-27,13,4,32,10,19,NA,2023-06-06,"SÃO JOSÉ DO RIO PRETO","30","covid","com_atraso"
1,2022-10-25,17,7,33,13,21,12,2023-06-06,"SOROCABA","30","covid","com_atraso"
2,2022-11-01,29,14.975,50,24,35,34,2023-06-06,"SOROCABA","30","covid","com_atraso"
3,2022-11-08,43,25,67,36,50,45,2023-06-06,"SOROCABA","30","covid","com_atraso"
4,2022-11-15,55,32,86,47,64,54,2023-06-06,"SOROCABA","30","covid","com_atraso"
5,2022-11-22,64,39,99,56,74,60,2023-06-06,"SOROCABA","30","covid","com_atraso"
6,2022-11-29,70,42,106.025,60,80,80,2023-06-06,"SOROCABA","30","covid","com_atraso"
7,2022-12-06,62,37,97.05,54,71,58,2023-06-06,"SOROCABA","30","covid","com_atraso"
8,2022-12-13,53,31,77,45,61,56,2023-06-06,"SOROCABA","30","covid","com_atraso"
9,2022-12-20,40,22,65,33.75,47,44,2023-06-06,"SOROCABA","30","covid","com_atraso"
10,2022-12-27,27,15,48,23,33,24,2023-06-06,"SOROCABA","30","covid","com_atraso"
11,2023-01-03,19,9,35,16,24,18,2023-06-06,"SOROCABA","30","covid","com_atraso"
12,2023-01-10,15,5,27,12,19,20,2023-06-06,"SOROCABA","30","covid","com_atraso"
13,2023-01-17,12,5,22,9,15,7,2023-06-06,"SOROCABA","30","covid","com_atraso"
14,2023-01-24,12,4.975,23,9,15,11,2023-06-06,"SOROCABA","30","covid","com_atraso"
15,2023-01-31,14,6,26,11,17,8,2023-06-06,"SOROCABA","30","covid","com_atraso"
16,2023-02-07,19,10,33,15,23,26,2023-06-06,"SOROCABA","30","covid","com_atraso"
17,2023-02-14,23,11,39,19,28,25,2023-06-06,"SOROCABA","30","covid","com_atraso"
18,2023-02-21,25,13,40,20,30,30,2023-06-06,"SOROCABA","30","covid","com_atraso"
19,2023-02-28,23,11,39.025,19,28,16,2023-06-06,"SOROCABA","30","covid","com_atraso"
20,2023-03-07,22,10,36,18,27,30,2023-06-06,"SOROCABA","30","covid","com_atraso"
21,2023-03-14,19,9,32,15,22.25,13,2023-06-06,"SOROCABA","30","covid","com_atraso"
22,2023-03-21,15,7,27,12,19,21,2023-06-06,"SOROCABA","30","covid","com_atraso"
23,2023-03-28,12,5,21,9,16,9,2023-06-06,"SOROCABA","30","covid","com_atraso"
24,2023-04-04,11,4,21,8,13,8,2023-06-06,"SOROCABA","30","covid","com_atraso"
25,2023-04-11,10,3.975,19,7,13,12,2023-06-06,"SOROCABA","30","covid","com_atraso"
26,2023-04-18,9,3,18,7,12,10,2023-06-06,"SOROCABA","30","covid","com_atraso"
27,2023-04-25,9,3,18,7,12,8,2023-06-06,"SOROCABA","30","covid","com_atraso"
28,2023-05-02,8,2,16.025,6,11,7,2023-06-06,"SOROCABA","30","covid","com_atraso"
29,2023-05-09,7,2,14,5,9,12,2023-06-06,"SOROCABA","30","covid","com_atraso"
30,2023-05-16,6,1,13,4,8,6,2023-06-06,"SOROCABA","30","covid","com_atraso"
31,2023-05-23,4,0,11,2,6,2,2023-06-06,"SOROCABA","30","covid","com_atraso"
32,2023-05-30,3,0,11,1,5,NA,2023-06-06,"SOROCABA","30","covid","com_atraso"
1,2022-10-22,13,5,25,10,16,16,2023-06-06,"TAUBATÉ","30","covid","com_atraso"
2,2022-10-29,25,14,40,21,30,12,2023-06-06,"TAUBATÉ","30","covid","com_atraso"
3,2022-11-05,56,35,79,48,63,66,2023-06-06,"TAUBATÉ","30","covid","com_atraso"
4,2022-11-12,98,66,135,88,109,103,2023-06-06,"TAUBATÉ","30","covid","com_atraso"
5,2022-11-19,132,94,174,119,144,125,2023-06-06,"TAUBATÉ","30","covid","com_atraso"
6,2022-11-26,151,106,200.025,135,165,162,2023-06-06,"TAUBATÉ","30","covid","com_atraso"
