"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
9,2023-05-09,12,2.975,27.025,8,16,17,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
10,2023-05-16,9,2,21,6,12,12,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
11,2023-05-23,4,0,15,2,7,1,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
12,2023-05-30,2,0,15,0,5,NA,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
1,2023-03-21,16,5,33,12,21,17,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
2,2023-03-28,16,6,31,12,20,15,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
3,2023-04-04,16,6,31,12,20,18,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
4,2023-04-11,16,6,28.025,12,19.25,13,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
5,2023-04-18,16,7,29,12.75,20,17,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
6,2023-04-25,16,7,30,13,20,18,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
7,2023-05-02,15,6,29.025,12,19,12,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
8,2023-05-09,15,5,27,11,18,19,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
9,2023-05-16,12,4.975,24,9,16,13,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
10,2023-05-23,9,3,20,7,13,14,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
11,2023-05-30,6,1,16,4,9,1,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
12,2023-06-06,4,0,14,2,7,NA,2023-06-06,"REGISTRO","8 ou 10","srag","com_atraso"
1,2023-03-21,70,34,120,59,82,70,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
2,2023-03-28,61,32,99.025,51,69.25,64,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
3,2023-04-04,47,25,82.0999999999999,40,57,42,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
4,2023-04-11,51,27,83.025,44,60,58,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
5,2023-04-18,50,25.975,88,42,58,46,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
6,2023-04-25,60,31,102,51,69,63,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
7,2023-05-02,63,33,105,54,73,60,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
8,2023-05-09,67,27,107.025,57,78,71,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
9,2023-05-16,49,20,81.025,41,58,51,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
10,2023-05-23,21,9,37,16,25,26,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
11,2023-05-30,5,0,15,3,7,1,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
12,2023-06-06,1,0,8.02499999999998,0,2,NA,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
1,2023-03-14,24,10,43,19,29,24,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
2,2023-03-21,21,10,37,17,25,22,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
3,2023-03-28,20,9.975,35,16,24,19,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
4,2023-04-04,19,8.975,33,15,23,14,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
5,2023-04-11,18,8,32,14,22,23,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
6,2023-04-18,17,7,28,13,20,20,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
7,2023-04-25,15,7,27,12,19,11,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
8,2023-05-02,13,5.975,25,10,17,20,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
9,2023-05-09,12,4,23,9,15,8,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
10,2023-05-16,10,4,19,8,13,13,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
11,2023-05-23,9,2,20,6,12,7,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
12,2023-05-30,8,1,18,5,11,NA,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
1,2023-03-14,185,95.975,320.025,157,217.25,180,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
2,2023-03-21,171,95,259,150,197,195,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
3,2023-03-28,151,86,240.025,130,174,141,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
4,2023-04-04,134,80.925,217,116,157.25,128,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
5,2023-04-11,129,76,212,110,150,138,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
6,2023-04-18,118,71.975,205.025,101,138,107,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
7,2023-04-25,114,61,184.025,96,131.25,125,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
8,2023-05-02,105,64,172,92,122,98,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
9,2023-05-09,103,57,164.025,87,120,113,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
10,2023-05-16,91,48.95,147,77,106,123,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
11,2023-05-23,68,34,126,53,82,46,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
12,2023-05-30,53,13,121.075,37,72,NA,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
1,2023-03-14,93,58,136.025,82,107,102,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
2,2023-03-21,72,48,103,64,82,74,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
3,2023-03-28,58,35,84,50,66,46,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
4,2023-04-04,49,30.975,74,43,56,46,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
5,2023-04-11,44,27,65.025,37,50,50,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
6,2023-04-18,37,22,58.025,32,44,44,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
7,2023-04-25,31,17,48,26,36,28,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
8,2023-05-02,25,14,42,21,30,20,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
9,2023-05-09,22,12,36,18,27,27,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
10,2023-05-16,19,9,33,15,23,24,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
11,2023-05-23,15,7,27,12,19,12,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
12,2023-05-30,13,4,26.025,9,17,NA,2023-06-06,"SOROCABA","8 ou 10","srag","com_atraso"
1,2023-03-21,100,59.975,149,88,114,102,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
2,2023-03-28,75,48,114,66,85,73,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
3,2023-04-04,66,41,100,58,77,70,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
4,2023-04-11,59,36.975,89.025,50,67,56,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
5,2023-04-18,58,34,89.025,50,66,59,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
6,2023-04-25,58,35,87,49,67,55,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
7,2023-05-02,65,41,97,56,74,66,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
8,2023-05-09,63,36,94,54,72,63,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
9,2023-05-16,48,27.975,72,41,54,50,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
10,2023-05-23,23,12,39,19,28,29,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
11,2023-05-30,6,1,16,4,9,2,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
12,2023-06-06,2,0,9,1,3,NA,2023-06-06,"TAUBATÉ","8 ou 10","srag","com_atraso"
1,2023-04-20,26,12,46,21,32,26,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
2,2023-04-27,22,11,41,19,28,24,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
3,2023-05-04,21,10,35,17,25,18,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
4,2023-05-11,19,9,31.025,15,23,19,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
5,2023-05-18,17,7,29,13,20,20,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
6,2023-05-25,15,7,26,12,19,16,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
7,2023-06-01,12,5,22,9,15,10,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
8,2023-06-08,11,4,21,8,14,8,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
9,2023-06-15,9,3,18,7,12,14,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
10,2023-06-22,8,2,16,6,10,11,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
11,2023-06-29,6,1,13.025,4,8,2,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
12,2023-07-06,4,0,12.025,3,7,NA,2023-07-06,"ARAÇATUBA","8 ou 10","srag","com_atraso"
1,2023-04-12,22,10,35.025,17,26,19,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
2,2023-04-19,21,11,35.025,17,25,22,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
3,2023-04-26,20,10,32,17,24,21,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
4,2023-05-03,19,9.975,32,15,23,19,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
5,2023-05-10,18,9,28.025,14,21,19,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
6,2023-05-17,16,8,27,13,20,18,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
7,2023-05-24,15,7,25,11,18,13,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
8,2023-05-31,13,5,22,10,15,11,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
9,2023-06-07,11,5,20,9,14,16,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
10,2023-06-14,9,3,18,7,12,9,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
11,2023-06-21,8,2,17,6,11,6,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
12,2023-06-28,7,1,17,4,9,NA,2023-07-06,"ARARAQUARA","8 ou 10","srag","com_atraso"
1,2023-04-13,50,26,79,42,59,53,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
2,2023-04-20,42,25,66.025,36,49,45,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
3,2023-04-27,36,20,58,31,42,29,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
4,2023-05-04,36,20,62,31,42,39,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
5,2023-05-11,39,23,59,34,45,35,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
6,2023-05-18,46,27,68,40,53,51,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
7,2023-05-25,51,29,77,43,59,47,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
8,2023-06-01,56,32,83.025,48,64,60,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
9,2023-06-08,56,34,84,48,65,60,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
10,2023-06-15,46,26,73,40,54,53,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
11,2023-06-22,31,16,57,26,39,25,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
12,2023-06-29,23,6,56,15,31,NA,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
1,2023-04-19,8,1,20,5,11,8,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
2,2023-04-26,7,2,17,5,10,9,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
3,2023-05-03,6,1,14,4,8,5,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
4,2023-05-10,5,1,13.025,3,7,6,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
5,2023-05-17,4.5,1,11.025,3,6,1,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
6,2023-05-24,4,1,12,3,6,6,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
7,2023-05-31,4,0,10,3,6,6,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
8,2023-06-07,4,0,10,2,5,2,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
9,2023-06-14,3,0,9,2,5,5,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
10,2023-06-21,3,0,8,2,4,4,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
11,2023-06-28,2,0,8,1,4,1,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
12,2023-07-05,2,0,9,1,3,NA,2023-07-06,"BARRETOS","8 ou 10","srag","com_atraso"
1,2023-04-20,60,29,125,49,71,59,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
2,2023-04-27,68,34,135,57,79,69,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
3,2023-05-04,71,36.975,118.025,60,82,71,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
4,2023-05-11,72,36,131,59,83,72,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
5,2023-05-18,71,32,115.075,61,83,76,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
6,2023-05-25,64,33,108.025,55,74,61,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
7,2023-06-01,62,29.975,110,52,72,64,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
8,2023-06-08,58,27,100,48,67,55,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
9,2023-06-15,50,20,86,42,58,54,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
10,2023-06-22,26,10,51.025,21,33,35,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
11,2023-06-29,6,0,20,3,9,1,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
12,2023-07-06,1,0,17,0,3,NA,2023-07-06,"BAURU","8 ou 10","srag","com_atraso"
1,2023-04-13,199.5,139,291.05,179,226,208,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
2,2023-04-20,197.5,139.975,275.1,177,218,183,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
3,2023-04-27,196,139.975,260.025,178,216,202,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
4,2023-05-04,194,136,268.025,177,213,184,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
5,2023-05-11,197,137.975,257,179,217,209,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
6,2023-05-18,194,132,258,174,213,205,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
7,2023-05-25,183,120,248.025,165,200,188,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
8,2023-06-01,165,118,225.025,150,182,157,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
9,2023-06-08,154,104,218,140,171,140,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
10,2023-06-15,143,93.95,199,129,159,181,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
11,2023-06-22,121,80,181,108,137,101,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
12,2023-06-29,106,57.975,179.025,87,125,NA,2023-07-06,"CAMPINAS","8 ou 10","srag","com_atraso"
1,2023-04-13,4,0,12,2,6,3,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
2,2023-04-20,6,1,13,4,8,5,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
3,2023-04-27,7,2,16,5,10,10,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
4,2023-05-04,9,3,17.025,6,11,8,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
5,2023-05-11,10,4,19,7,13,11,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
6,2023-05-18,10,4,21,8,13,11,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
7,2023-05-25,10,3,20,7,13,9,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
8,2023-06-01,9,3,18,7,12,10,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
9,2023-06-08,7,2,15,5,10,8,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
10,2023-06-15,5,1,12,4,7,6,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
11,2023-06-22,4,0,10,2,6,2,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
12,2023-06-29,3,0,10,1,5,NA,2023-07-06,"FRANCA","8 ou 10","srag","com_atraso"
1,2023-05-04,552,179.95,1157.325,469.75,627,555,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
2,2023-05-11,628,218.95,1327.175,541,718,640,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
3,2023-05-18,618,237.975,1269.15,535.75,700,626,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
4,2023-05-25,610,216.5,1376.125,531,692,624,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
5,2023-06-01,575,181.925,1438.05,508,660,584,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
6,2023-06-08,491,149.775,1071.125,429,569,485,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
7,2023-06-15,435.5,109.925,826.674999999999,369,491.25,438,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
8,2023-06-22,210,52.95,365,161,242,234,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
9,2023-06-29,9,2,75,6,14,6,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
10,2023-07-06,0,0,39.0749999999999,0,2,NA,2023-07-06,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
1,2023-04-20,45,19.975,87,36,55,43,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
2,2023-04-27,61,29,108,49,71,63,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
3,2023-05-04,70,30,113,59,81,73,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
4,2023-05-11,73,33,121.025,61,84,72,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
5,2023-05-18,70,33,123.075,59,82,72,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
6,2023-05-25,66,32.975,121,55,77,65,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
7,2023-06-01,63,30.975,108.05,52,73,61,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
8,2023-06-08,59,24,104,50,69,57,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
9,2023-06-15,54,22,93,45,64,56,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
10,2023-06-22,36,14,61,28,43,48,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
11,2023-06-29,10,2,35,7,15,4,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
12,2023-07-06,4,0,29,1,7,NA,2023-07-06,"MARÍLIA","8 ou 10","srag","com_atraso"
1,2023-04-20,55,33,85.025,47,62,55,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
2,2023-04-27,55,36,82.025,48,62,55,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
3,2023-05-04,55,34,81.025,48,62,51,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
4,2023-05-11,56,35,81,48,63,56,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
5,2023-05-18,54,34,80,47,61,63,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
6,2023-05-25,48,30,71,41,55,42,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
7,2023-06-01,43,25,63,36,49,46,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
8,2023-06-08,35,20,53,29,41,32,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
9,2023-06-15,27,15,43,22,32,32,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
10,2023-06-22,19,9,32,15,23,23,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
11,2023-06-29,12,3,24,9,15,6,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
12,2023-07-06,8,1,20,5,11,NA,2023-07-06,"PIRACICABA","8 ou 10","srag","com_atraso"
1,2023-04-20,9,2,21,6,13,10,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
2,2023-04-27,11,4,22,8,14,8,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
3,2023-05-04,13,6,25,10,17,12,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
4,2023-05-11,16,7,31,13,20,20,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
5,2023-05-18,16,6,30,13,20,18,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
6,2023-05-25,12,4.975,23,9,15,12,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
7,2023-06-01,8,3,17,6,11,10,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
8,2023-06-08,5,1,12,3,7,3,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
9,2023-06-15,3,0,9,2,5,3,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
10,2023-06-22,2,0,7,1,4,3,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
11,2023-06-29,1,0,6,0,2,1,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
12,2023-07-06,1,0,6,0,2,NA,2023-07-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
1,2023-04-20,18,7,34,14,22,17,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
2,2023-04-27,17,7,29,13,20,18,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
3,2023-05-04,15,6,26.025,12,18,12,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
4,2023-05-11,14,6,26,11,18,18,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
5,2023-05-18,12,5,23,9,15,13,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
6,2023-05-25,11,4,21,8,14,14,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
7,2023-06-01,10,3,19.025,7,12,4,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
8,2023-06-08,9,2,18,6,11,8,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
9,2023-06-15,8,2,16,6,10,11,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
10,2023-06-22,7,2,15,5,9,10,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
11,2023-06-29,6,1,14,4,8,3,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
12,2023-07-06,5,0,13,3,7,NA,2023-07-06,"REGISTRO","8 ou 10","srag","com_atraso"
1,2023-04-20,47,12,162.05,37,63,45,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
2,2023-04-27,59,13.975,137,45,74,64,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
3,2023-05-04,62,19.975,127.05,48,77,60,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
4,2023-05-11,69,14,132.05,50,84,77,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
5,2023-05-18,60,15.975,123,47,75,65,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
6,2023-05-25,48,15,116.075,37,62,46,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
7,2023-06-01,44,15,104.025,33,55,46,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
8,2023-06-08,35,9,88.025,27,45,27,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
9,2023-06-15,39,9,80.1249999999999,27,51,52,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
10,2023-06-22,25,5,56,18,32,33,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
11,2023-06-29,7,0,43.05,4,13,2,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
12,2023-07-06,3,0,41,1,9,NA,2023-07-06,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
1,2023-04-13,21,7.975,43,16,27,23,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
2,2023-04-20,19,8,40,15,24,20,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
3,2023-04-27,17,6,34,13,21,11,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
4,2023-05-04,16,6,33,13,21,22,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
5,2023-05-11,16,6,32.025,12,20,10,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
6,2023-05-18,16,6,32,12,20,19,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
7,2023-05-25,15,5,31,11,19,18,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
8,2023-06-01,14,4,28.025,10,18,22,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
9,2023-06-08,11,4,23,8,15,7,2023-07-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
