"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
4,2023-03-17,8,1,21,6,11,9,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
5,2023-03-24,10,2,24.025,7,14,15,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
6,2023-03-31,10,2,26,7,14,12,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
7,2023-04-07,9,2,21,6,12,13,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
8,2023-04-14,7,1,18,4,9,3,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
9,2023-04-21,6,1,18,4,9,4,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
10,2023-04-28,6,1,17,4,9,9,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
11,2023-05-05,6,1,18.025,4,9,6,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
12,2023-05-12,6,0,43,3,10,NA,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
13,2023-05-19,6,0,113.05,2,12,NA,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
14,2023-05-26,6,0,582.849999999999,2,14,NA,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
15,2023-06-02,5,0,4118.79999999997,1,17,NA,2023-06-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
1,2023-03-14,801,381.95,1509.1,703.75,884.25,811,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
2,2023-03-21,671,388.875,1135.125,603,748,680,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
3,2023-03-28,626,350,1070.2,560,701.25,619,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
4,2023-04-04,624,314.8,1051.575,548.25,695,640,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
5,2023-04-11,551,313.875,1001,491,620.25,541,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
6,2023-04-18,543,292.8,997.025,487.75,614,539,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
7,2023-04-25,574.5,240.975,896.375,499,640.25,582,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
8,2023-05-02,407,157.95,618.125,342.75,459,456,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
9,2023-05-09,98,53,284.05,81.75,118,84,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
10,2023-05-16,26,3,243.2,14,49,NA,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
11,2023-05-23,7,0,279.175,2,23,NA,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
12,2023-05-30,2,0,271.025,0,11,NA,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
13,2023-06-06,1,0,442.549999999999,0,6,NA,2023-06-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
1,2023-02-21,81,56,114,72,90,79,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
2,2023-02-28,79,55,109,71,87,74,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
3,2023-03-07,76,54,105,68,84,87,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
4,2023-03-14,72,50,96.025,64,79,74,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
5,2023-03-21,65,44,90,58,73,67,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
6,2023-03-28,60,41,80,53,67,54,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
7,2023-04-04,56,39,78,50,62,58,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
8,2023-04-11,53,35,73,46,59,49,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
9,2023-04-18,51,34,71,45,57,43,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
10,2023-04-25,50,33,71,44,56,62,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
11,2023-05-02,49,32,72.025,43,57,48,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
12,2023-05-09,48,27,79,40,58,NA,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
13,2023-05-16,47,22,97.05,37,59,NA,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
14,2023-05-23,47,18,126,35,63,NA,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
15,2023-05-30,45,10.975,166,32,66,NA,2023-06-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
1,2023-02-28,90,42,171.025,73.75,107,93,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
2,2023-03-07,79,38.975,156,66,96,74,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
3,2023-03-14,75,37,141.05,63.75,90,72,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
4,2023-03-21,76,37.975,135.05,64,91,76,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
5,2023-03-28,75,35.975,128,61,90,82,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
6,2023-04-04,69,32.975,114.05,58,83,84,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
7,2023-04-11,54,27,98,43,66,38,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
8,2023-04-18,52,26,93.025,43,62,55,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
9,2023-04-25,48,24,83,39,58,54,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
10,2023-05-02,38,16,66.025,30,46,50,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
11,2023-05-09,24,8,56,17,31,14,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
12,2023-05-16,16,2,56,9,26,NA,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
13,2023-05-23,12,0,50,5,21,NA,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
14,2023-05-30,8.5,0,68.025,3,18,NA,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
15,2023-06-06,7,0,87.025,1,16.25,NA,2023-06-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
1,2023-02-25,32,16,62.025,26,39.25,28,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
2,2023-03-04,32,18,54,27,38,33,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
3,2023-03-11,31,15,50.025,26,37,35,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
4,2023-03-18,26,11.975,44.025,21,32,31,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
5,2023-03-25,20,9,34,16,24,21,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
6,2023-04-01,14,6,26,11,18,12,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
7,2023-04-08,10,4,19.025,8,13,8,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
8,2023-04-15,8,2,16,6,10,6,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
9,2023-04-22,6,1,13.025,4,8,10,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
10,2023-04-29,4,1,11.025,3,6,5,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
11,2023-05-06,3,0,9,2,5,2,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
12,2023-05-13,2,0,9,1,4,NA,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
13,2023-05-20,1,0,10,0,3,NA,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
14,2023-05-27,1,0,12,0,3,NA,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
15,2023-06-03,1,0,21.0999999999999,0,2,NA,2023-06-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
1,2023-02-21,17,7,30,13,21,11,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
2,2023-02-28,18,8,31,14,22,27,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
3,2023-03-07,17,8,31,14,21,18,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
4,2023-03-14,17,7,29,14,21,14,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
5,2023-03-21,17,8,29,13,21,17,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
6,2023-03-28,16,7,28,13,20,15,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
7,2023-04-04,16,7,27,13,20,18,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
8,2023-04-11,16,7,28,13,19,13,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
9,2023-04-18,16,7,27,12,19,17,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
10,2023-04-25,15,6,26,11,18,18,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
11,2023-05-02,14,5,27,11,18,12,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
12,2023-05-09,13,4,30,9,18,NA,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
13,2023-05-16,13,2,37,8,18,NA,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
14,2023-05-23,12,1,51.025,7,18,NA,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
15,2023-05-30,11,0,57.025,6,19,NA,2023-06-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
1,2023-02-28,73,32.975,146.05,59,87.25,74,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-03-07,70,32,132.025,58,84,70,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
3,2023-03-14,67,30,120.025,56,81,66,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
4,2023-03-21,66,32,118,54,77.25,70,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
5,2023-03-28,60,29,109,49,72,64,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
6,2023-04-04,53,27,105,43,65,42,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
7,2023-04-11,53,26,103,44,64,58,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
8,2023-04-18,51,24,93,42,61,46,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
9,2023-04-25,53,21,91.025,43,64,63,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
10,2023-05-02,44,17,80.025,35,53.25,60,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
11,2023-05-09,24,8,66.025,18,34,13,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
12,2023-05-16,16,1,66.05,8,27,NA,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
13,2023-05-23,11,0,72,3,24,NA,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
14,2023-05-30,7,0,78,1,22,NA,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
15,2023-06-06,6,0,93.1499999999999,1,17,NA,2023-06-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-02-21,20,9,37,16,24,22,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
2,2023-02-28,19,9,34,16,24,12,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
3,2023-03-07,20,10,34,16,25,24,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
4,2023-03-14,21,10,34,17,25,24,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
5,2023-03-21,20,10,33.025,17,24,22,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
6,2023-03-28,19,9,34,16,24,19,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
7,2023-04-04,18,9,31,15,23,14,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
8,2023-04-11,18,8,30,15,22,23,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
9,2023-04-18,17,8,30,13,21,20,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
10,2023-04-25,15,7,27,12,19,11,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
11,2023-05-02,14,5,26,11,18,14,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
12,2023-05-09,13,4,30,9,17,NA,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
13,2023-05-16,12,3,38,8,17,NA,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
14,2023-05-23,11,2,45,7,17,NA,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
15,2023-05-30,11,1,62,6,17,NA,2023-06-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
1,2023-02-28,134,90,215,119,151,130,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-03-07,155,101,226.05,138,174,156,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
3,2023-03-14,174,107.95,239.025,155,193.25,180,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
4,2023-03-21,177.5,112,241.025,158,196,195,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
5,2023-03-28,151,104,215,134,169,141,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
6,2023-04-04,135,90,199.05,120,152,128,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
7,2023-04-11,129.5,86.95,185,114,145,138,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
8,2023-04-18,119,77,167,105,133,107,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
9,2023-04-25,113,70,161.025,99,127,125,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
10,2023-05-02,85,51,124,75,96,98,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
11,2023-05-09,50,29.975,92,42,60,40,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
12,2023-05-16,31,9,87.025,22,45,NA,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
13,2023-05-23,19,2,86,10,32,NA,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
14,2023-05-30,12,0,83.0749999999999,5,26,NA,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
15,2023-06-06,8,0,98.05,2,22,NA,2023-06-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-02-21,81,51,124.05,69.75,92,80,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
2,2023-02-28,81,52.975,121.05,71,91,71,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
3,2023-03-07,88,58.975,123,77,100,93,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
4,2023-03-14,88,52.975,130,76,100,102,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
5,2023-03-21,72,44.975,104.025,63,82,74,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
6,2023-03-28,56.5,34,90,49,66,46,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
7,2023-04-04,50,30,78,43,58,46,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
8,2023-04-11,45,27,68,39,52,50,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
9,2023-04-18,38,21,59,32,45,44,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
10,2023-04-25,28,14,45,23,33,28,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
11,2023-05-02,19,8,35,15,24,16,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
12,2023-05-09,13,3,31.025,9,19,NA,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
13,2023-05-16,10,1,33.05,6,16,NA,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
14,2023-05-23,7,0,36.05,3,13,NA,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
15,2023-05-30,5,0,52.0999999999999,2,11,NA,2023-06-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
1,2023-02-27,127,80,195.025,111,144,124,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
2,2023-03-06,118,77,168.025,105,131,116,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
3,2023-03-13,108,68,153,96,122,115,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
4,2023-03-20,95,64,145.025,83,107,102,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
5,2023-03-27,80,52,119,70,91,73,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
6,2023-04-03,71,46,106.025,62,80,70,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
7,2023-04-10,64,40,96.025,55,72,56,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
8,2023-04-17,58,35.975,87,50,66.25,59,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
9,2023-04-24,54,33,81,47,61,55,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
10,2023-05-01,47,28,73,39,54,66,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
11,2023-05-08,36,18,59,30,43,24,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
12,2023-05-15,29,9,57.025,21,37,NA,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
13,2023-05-22,23,3,58,15,33,NA,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
14,2023-05-29,19,1,64.025,11,28,NA,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
15,2023-06-05,16,0,75,8,26,NA,2023-06-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
1,2023-04-01,35,17.975,63,29,42,36,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
2,2023-04-08,30,15,50,25,36,32,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
3,2023-04-15,25,12,43.025,20,30,19,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
4,2023-04-22,24,12,39,19.75,28,26,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
5,2023-04-29,22,11,38,18,26,24,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
6,2023-05-06,20,9,35.025,16,24,18,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
7,2023-05-13,19,8,33,15,23,19,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
8,2023-05-20,17,8,31,13,21,20,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
9,2023-05-27,13,5,24,10,17,16,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
10,2023-06-03,8,2,17,6,11,10,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
11,2023-06-10,5,1,13,3,7,1,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
12,2023-06-17,3,0,12,1,5,NA,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
13,2023-06-24,2,0,10,0,4,NA,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
14,2023-07-01,1,0,10,0,3,NA,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
15,2023-07-08,0,0,9.02499999999998,0,2,NA,2023-07-06,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
1,2023-03-22,30,16,46,24,35,33,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
2,2023-03-29,26,15,41,23,31,22,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
3,2023-04-05,24,14,37,20,29,26,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
4,2023-04-12,22,13,35,19,26.25,19,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
5,2023-04-19,21,11,33,18,25,22,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
6,2023-04-26,20,11,34,17,24,21,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
7,2023-05-03,19,10,31,15,23,19,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
8,2023-05-10,17,8,29,14,21,19,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
9,2023-05-17,15,7.975,26,12,19,18,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
10,2023-05-24,14,6,24,11,17,13,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
11,2023-05-31,12,4,21,9,15,10,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
12,2023-06-07,10,3,23,8,14,NA,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
13,2023-06-14,9,2,22,6,13,NA,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
14,2023-06-21,8,1,26,5,12,NA,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
15,2023-06-28,7,0,31.025,4,11,NA,2023-07-06,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
1,2023-03-23,57,33.975,94.025,49,67,53,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
2,2023-03-30,60,37,87,52,68,59,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
3,2023-04-06,60,37,86.025,52,68.25,73,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
4,2023-04-13,53,32,77.025,45,60,53,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
5,2023-04-20,44,27,66,38,51,45,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
6,2023-04-27,38,23,59,33,45,29,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
7,2023-05-04,38,22,60,32,43,39,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
8,2023-05-11,40,25,60,34,46,35,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
9,2023-05-18,45,27.975,66.025,38,51,51,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
10,2023-05-25,49,31,72,43,56,47,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
11,2023-06-01,57,34,87,48,66,60,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
12,2023-06-08,65,30,128,50,81,NA,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
13,2023-06-15,70.5,24,240.125,50,105,NA,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
14,2023-06-22,81,15.975,465.25,50,134,NA,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
15,2023-06-29,89,8,991.199999999998,47,180.25,NA,2023-07-06,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
1,2023-03-26,10,3,21,7,13,11,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
2,2023-04-02,9,3,18,6,12,7,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
3,2023-04-09,9,3,17,6,11,7,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
4,2023-04-16,8,2,17,6,11,12,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
5,2023-04-23,8,2,16,5,10,8,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
6,2023-04-30,7,2,15,5,9,9,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
7,2023-05-07,6,1,13,4,8,5,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
8,2023-05-14,6,1,12,4,8,6,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
9,2023-05-21,5,1,11,3,7,1,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
10,2023-05-28,5,1,11,3,7,6,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
11,2023-06-04,5,1,12,3,7,6,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
12,2023-06-11,4,0,18,3,7,NA,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
13,2023-06-18,4,0,30.0749999999999,2,7,NA,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
14,2023-06-25,4,0,54.025,2,7,NA,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
15,2023-07-02,4,0,112.275,2,8,NA,2023-07-06,"BARRETOS","8 ou 10","srag","corte 3 semanas"
1,2023-03-30,89,34,205.025,72,111,85,2023-07-06,"BAURU","8 ou 10","srag","corte 3 semanas"
2,2023-04-06,96,36,192.025,76,115,113,2023-07-06,"BAURU","8 ou 10","srag","corte 3 semanas"
3,2023-04-13,77,31,168,63,95,75,2023-07-06,"BAURU","8 ou 10","srag","corte 3 semanas"
4,2023-04-20,65,27,149.05,52,82,59,2023-07-06,"BAURU","8 ou 10","srag","corte 3 semanas"
5,2023-04-27,68,28,142.025,55,82,69,2023-07-06,"BAURU","8 ou 10","srag","corte 3 semanas"
6,2023-05-04,69,28,132.05,57,86,71,2023-07-06,"BAURU","8 ou 10","srag","corte 3 semanas"
