"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
2,2023-12-28,3,0,13,1,5,6,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
3,2024-01-04,3,0,16,2,6,4,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
4,2024-01-11,3,0,15,1,6,4,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
5,2024-01-18,4,0,17,2,6,5,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
6,2024-01-25,4,0,16,2,7,1,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
7,2024-02-01,4,0,17,2,8,6,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
8,2024-02-08,5,0,22,2,9,3,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
9,2024-02-15,6,0,27.05,3,11,9,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
10,2024-02-22,8,0,33.025,4,13,19,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
11,2024-02-29,6,0,44.05,3,11,1,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
12,2024-03-07,6,0,69,2,13,NA,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
13,2024-03-14,7,0,182.05,2,18,NA,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
14,2024-03-21,7,0,402.874999999997,2,20,NA,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
15,2024-03-28,8,0,1066.925,1,26,NA,2024-03-27,"REGISTRO","8 ou 10","srag","corte 3 semanas"
1,2023-12-22,17,5,38.025,12,21,17,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-12-29,18,6,36.025,13,22,18,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
3,2024-01-05,19,7,40,14.75,24,19,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
4,2024-01-12,22,8,46.025,17,28,24,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
5,2024-01-19,24,10,52,19,30,22,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
6,2024-01-26,32.5,13,66.025,26,40,34,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
7,2024-02-02,40,17,79.025,33,50,39,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
8,2024-02-09,56,23,103.075,47,66,57,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
9,2024-02-16,63,22.975,104.025,52,75,64,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
10,2024-02-23,48.5,18,82,38,58,61,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
11,2024-03-01,13,3,57.05,9,18,7,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
12,2024-03-08,3,0,45.05,1,7,NA,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
13,2024-03-15,1,0,56.05,0,5,NA,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
14,2024-03-22,0,0,103,0,3,NA,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
15,2024-03-29,0,0,230.924999999999,0,1,NA,2024-03-27,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-12-15,4,0,13,3,7,4,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
2,2023-12-22,4,0,11,3,6,8,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
3,2023-12-29,4,0,9,2,5,2,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
4,2024-01-05,4,0,10,2,5,5,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
5,2024-01-12,4,0,10,2,6,2,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
6,2024-01-19,4,1,11,3,6,3,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
7,2024-01-26,6,1,13,4,8,6,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
8,2024-02-02,8,2,17,6,11,9,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
9,2024-02-09,12,4,23.025,9,15,12,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
10,2024-02-16,18,7,32,14,22,18,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
11,2024-02-23,28,12,50,22,35,30,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
12,2024-03-01,43,13,117.025,31,60,NA,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
13,2024-03-08,65,9.975,319.275,40,105.25,NA,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
14,2024-03-15,99,6.95,1128.25,50,204.25,NA,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
15,2024-03-22,141.5,4,4535.94999999999,60.75,378.75,NA,2024-03-27,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
1,2023-12-24,31,14,60,25,40,29,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-12-31,44,21,81,35.75,54,53,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
3,2024-01-07,36,18,67,28,45,36,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
4,2024-01-14,31,13.975,60,24,40,25,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
5,2024-01-21,49,25,87,39,60,54,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
6,2024-01-28,64,32,114,51,78,68,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
7,2024-02-04,73,38,123,58,87,68,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
8,2024-02-11,90,49,159.025,74,108,89,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
9,2024-02-18,96,52.975,167,77,113,93,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
10,2024-02-25,63,33.975,116.05,51,78,81,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
11,2024-03-03,13,4,30,9,18,9,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
12,2024-03-10,3,0,18,1,6,NA,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
13,2024-03-17,0,0,19.025,0,2,NA,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
14,2024-03-24,0,0,48.05,0,1,NA,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
15,2024-03-31,0,0,79.2249999999998,0,0,NA,2024-03-27,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-12-13,16,7,29,13,20,19,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
2,2023-12-20,16,7,27,12,19,14,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
3,2023-12-27,15,7,26,12,19,16,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
4,2024-01-03,15,8,26,12,19,15,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
5,2024-01-10,16,9,26,13,20,17,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
6,2024-01-17,18,9,29,14,21,17,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
7,2024-01-24,20,11,32.025,17,24,16,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
8,2024-01-31,24,13,37.025,20,28,23,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
9,2024-02-07,30,17.975,46,25,34,33,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
10,2024-02-14,36,22,54,31,42,41,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
11,2024-02-21,42,25,65.025,36,49,40,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
12,2024-02-28,50,24,94.025,40,61,NA,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
13,2024-03-06,57.5,19.975,152.025,43,79,NA,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
14,2024-03-13,67,15.975,257.025,45,102,NA,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
15,2024-03-20,81.5,10,546.325,47,132.25,NA,2024-03-27,"SOROCABA","8 ou 10","srag","corte 3 semanas"
1,2023-12-22,32,16,59,26,39,29,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
2,2023-12-29,41,22,69,34,48,49,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
3,2024-01-05,37,19,62,31,44,36,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
4,2024-01-12,31,15,51,25,37,31,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
5,2024-01-19,29,16,51,24,35,27,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
6,2024-01-26,33,18,58,28,39,35,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
7,2024-02-02,41,23,72.025,35,48,38,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
8,2024-02-09,59,33.975,89.05,51,68,60,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
9,2024-02-16,71,33.975,104.025,60,80.25,78,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
10,2024-02-23,51,29,80,44,60,55,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
11,2024-03-01,25,11.975,55,20,31,21,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
12,2024-03-08,13,2,51.05,8,21,NA,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
13,2024-03-15,6.5,0,63,3,15,NA,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
14,2024-03-22,4,0,108.1,1,11,NA,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
15,2024-03-29,2,0,179.05,0,8.25,NA,2024-03-27,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
1,2023-12-29,4,0,12,3,6,5,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
2,2024-01-05,5,1,12,4,7,6,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
3,2024-01-12,7,2,14,5,9,4,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
4,2024-01-19,9,3,17,7,11,9,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
5,2024-01-26,12,4,21.025,9,15,11,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
6,2024-02-02,15,6,27,12,19,18,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
7,2024-02-09,17,7,31.025,13,21,21,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
8,2024-02-16,16,7,29,13,20,16,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
9,2024-02-23,14,6,25,11,18,14,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
10,2024-03-01,13,4,24,9,16,10,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
11,2024-03-08,11,4,23,8,15,12,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
12,2024-03-15,10,2,30,7,14,NA,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
13,2024-03-22,9,1,59.0749999999999,5,15,NA,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
14,2024-03-29,8,0,140.275,4,17,NA,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
15,2024-04-05,7.5,0,310.325,3,17,NA,2024-04-10,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
1,2023-12-30,5,1,13,3,7,6,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
2,2024-01-06,5,1,12,3,7,5,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
3,2024-01-13,6,1,14,4,8,5,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
4,2024-01-20,7,2,17,5,10,8,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
5,2024-01-27,10,3,22,7,13,9,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
6,2024-02-03,15,5,28,11,19,14,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
7,2024-02-10,22,9,39,18,27,21,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
8,2024-02-17,30,13,51,25,36,39,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
9,2024-02-24,30,15,52.025,25,36,28,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
10,2024-03-02,26,12,46,21,31,29,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
11,2024-03-09,19,7.975,46,14,24,15,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
12,2024-03-16,15,2,53,9,21,NA,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
13,2024-03-23,11,0,70.05,5,20,NA,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
14,2024-03-30,9,0,142.075,3,22,NA,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
15,2024-04-06,6.5,0,254.225,1,24,NA,2024-04-10,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
1,2023-12-26,22,8.975,41,17,27,24,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
2,2024-01-02,22,10,40.025,18,27,22,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
3,2024-01-09,23,11,43,19,29,22,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
4,2024-01-16,26,12.975,50,21,32,20,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
5,2024-01-23,32,15,54,26,38,33,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
6,2024-01-30,38.5,18,65,31,47,50,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
7,2024-02-06,42,20.975,71,35,50,33,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
8,2024-02-13,47,24.975,77,39,56,57,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
9,2024-02-20,48,24,80,40,57,59,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
10,2024-02-27,45,23,81.025,37,54,32,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
11,2024-03-05,44,22,84,35,54,45,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
12,2024-03-12,43,17,101.025,33,57,NA,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
13,2024-03-19,45,9,154,29,63,NA,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
14,2024-03-26,43,5,243.15,26,74,NA,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
15,2024-04-02,45,2,429.949999999999,21.75,84,NA,2024-04-10,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
1,2023-12-27,2,0,9,1,4,3,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
2,2024-01-03,3,0,9.02499999999998,2,5,2,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
3,2024-01-10,4,0,12,3,6,4,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
4,2024-01-17,6,1,14,4,8,7,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
5,2024-01-24,8,2,17,5,10,6,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
6,2024-01-31,10,3,21,7,13,13,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
7,2024-02-07,11,3,25,8,15,8,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
8,2024-02-14,13,3,27,9,17,23,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
9,2024-02-21,11,3,24,8,14,9,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
10,2024-02-28,9,2,24,6,13,7,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
11,2024-03-06,8,1,21,5,11,8,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
12,2024-03-13,7,0,30,4,12,NA,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
13,2024-03-20,6,0,46.025,3,12,NA,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
14,2024-03-27,6,0,104.05,2,14,NA,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
15,2024-04-03,5,0,211.025,1,18,NA,2024-04-10,"BARRETOS","8 ou 10","srag","corte 3 semanas"
1,2023-12-26,19,7,34,14,23,22,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
2,2024-01-02,16,7,28.025,12,20,15,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
3,2024-01-09,15,7,27.025,12,19,13,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
4,2024-01-16,16,7,29,12,20,19,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
5,2024-01-23,17,8,31,13,21,14,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
6,2024-01-30,21,10,37,16,26,16,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
7,2024-02-06,29,15,47,24,34,30,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
8,2024-02-13,39,21,62,33,46,46,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
9,2024-02-20,44,23,70,38,51,48,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
10,2024-02-27,43,25,68,37,51,44,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
11,2024-03-05,39,21,70.025,33,46,36,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
12,2024-03-12,36,13,89.025,26,48,NA,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
13,2024-03-19,34,4.975,135.025,20,52,NA,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
14,2024-03-26,31,2,259.325,14,59.25,NA,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
15,2024-04-02,30,0,515.124999999999,10,71,NA,2024-04-10,"BAURU","8 ou 10","srag","corte 3 semanas"
1,2024-01-02,44,20.975,87.0749999999999,37,54,44,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
2,2024-01-09,57,29,96.025,47,67,60,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
3,2024-01-16,63,30,111,54,75,64,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
4,2024-01-23,69,38,126,59,82,67,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
5,2024-01-30,97,54,158.025,82,113,96,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
6,2024-02-06,145,78.975,224,126,164,150,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
7,2024-02-13,174,94.975,286.025,153.75,196.25,173,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
8,2024-02-20,211,111.975,360.05,186,242,211,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
9,2024-02-27,223,109.95,354.025,192,250,219,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
10,2024-03-05,174,80,265.1,145,197,201,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
11,2024-03-12,44,22,111.075,35,56,35,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
12,2024-03-19,12,1,101.025,6,23,NA,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
13,2024-03-26,3,0,103.025,1,10,NA,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
14,2024-04-02,1,0,135.225,0,5,NA,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
15,2024-04-09,0,0,214.1,0,3,NA,2024-04-10,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
1,2023-12-28,5,1,13,3,7,6,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
2,2024-01-04,5,1,11,3,7,7,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
3,2024-01-11,5,1,11,3,7,3,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
4,2024-01-18,5,1,11,3,6,3,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
5,2024-01-25,5,1,11,3,7,4,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
6,2024-02-01,5,1,13,4,8,6,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
7,2024-02-08,6,1,13,4,8,8,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
8,2024-02-15,6,1,14,4,8,6,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
9,2024-02-22,6,2,14,5,9,9,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
10,2024-02-29,7,2,15,5,9,6,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
11,2024-03-07,7,1,15,4,9,6,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
12,2024-03-14,7,1,18,4,10,NA,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
13,2024-03-21,7,0,25,4,11,NA,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
14,2024-03-28,7,0,43.025,4,12,NA,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
15,2024-04-04,7,0,64.025,3,13,NA,2024-04-10,"FRANCA","8 ou 10","srag","corte 3 semanas"
1,2024-01-16,275,140,481.1,237,314,271,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
2,2024-01-23,357,205.975,612.1,318,406,358,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
3,2024-01-30,461,263,737.025,408,519,479,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
4,2024-02-06,520.5,290.95,789.1,464,579.25,524,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
5,2024-02-13,535.5,309,781.025,478.75,592,550,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
6,2024-02-20,491.5,254.925,782.05,439,546,483,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
7,2024-02-27,412.5,207.875,645.225,363,465,400,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
8,2024-03-05,328.5,151.975,489.025,275.75,372,384,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
9,2024-03-12,128,74,278.1,109.75,156,111,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
10,2024-03-19,58,14,237.1,36,95,NA,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
11,2024-03-26,29,1,265.05,13,58,NA,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
12,2024-04-02,14,0,315.599999999999,3,37,NA,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
13,2024-04-09,7,0,403.175,1,26.25,NA,2024-04-10,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
1,2024-01-02,21,9,40,17,26,22,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
2,2024-01-09,19,8,34,15,23,21,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
3,2024-01-16,18,8,34,14,23,15,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
4,2024-01-23,21,9,37,17,26,23,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
5,2024-01-30,25,12,44.025,21,31,27,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
6,2024-02-06,30,16,53,24,36,27,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
7,2024-02-13,42,22,69,35,49,42,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
8,2024-02-20,53,27.975,84,45,61,54,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
9,2024-02-27,48,24,78,41,55,50,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
10,2024-03-05,29,14,49,24,35,35,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
11,2024-03-12,10,3,26.025,7,14,6,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
12,2024-03-19,4,0,19,2,7,NA,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
13,2024-03-26,1,0,17.025,0,4,NA,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
14,2024-04-02,0,0,21.025,0,2,NA,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
15,2024-04-09,0,0,32.1249999999999,0,1,NA,2024-04-10,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
1,2023-12-26,10,3,22,7,14,12,2024-04-10,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
2,2024-01-02,10,3,22,7,13,10,2024-04-10,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
3,2024-01-09,10,3,21,7,13,9,2024-04-10,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
4,2024-01-16,11,4,25,8,14,8,2024-04-10,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
5,2024-01-23,14,6,28,11.75,19,19,2024-04-10,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
6,2024-01-30,18,8,35,14,23,13,2024-04-10,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
