"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
1,2023-06-29,137,95,182,123,152,144,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
2,2023-07-06,111,77.975,147.025,100,123,108,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
3,2023-07-13,100,72,134,90,110,96,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
4,2023-07-20,98,67,132.025,88,109,96,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
5,2023-07-27,104,77,144,95,115,98,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
6,2023-08-03,117,84.975,156,106,129,128,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
7,2023-08-10,122,87.975,162.025,111,134,127,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
8,2023-08-17,115,84,154,104,127.25,113,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
9,2023-08-24,105,76,137,96,116,110,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
10,2023-08-31,85,61,119,76,94,93,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
11,2023-09-07,63,41,96,55,71,55,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
12,2023-09-14,46,20,87,35,57,NA,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
13,2023-09-21,33.5,8.975,91.05,23,48,NA,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
14,2023-09-28,25.5,3,109,15,41,NA,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
15,2023-10-05,19,1,132.125,9,36,NA,2023-10-06,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
1,2023-06-21,6,1,16,4,9,5,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
2,2023-06-28,6,2,15.025,4,9,8,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
3,2023-07-05,7,1.975,14.025,4,9,10,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
4,2023-07-12,6,1,14.025,4,8,6,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
5,2023-07-19,6,1,14,4,8,4,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
6,2023-07-26,6,2,14,4,8,8,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
7,2023-08-02,7,2,15,5,9,2,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
8,2023-08-09,7,2,15,5,9,10,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
9,2023-08-16,7,2,15.025,5,10,7,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
10,2023-08-23,8,2,17,6,11,7,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
11,2023-08-30,9,2,21,6,12.25,11,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
12,2023-09-06,10,2,31,7,14,NA,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
13,2023-09-13,11,1,61.05,6,16,NA,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
14,2023-09-20,12,1,156.075,7,20,NA,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
15,2023-09-27,13,0.975000000000001,404.1,6,25,NA,2023-10-06,"FRANCA","8 ou 10","srag","corte 3 semanas"
1,2023-07-14,338,256.975,435.025,313,364,345,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
2,2023-07-21,360,290.975,457.025,336,386,326,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
3,2023-07-28,400,319.95,489.075,374,427,421,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
4,2023-08-04,428,336.95,526.05,403,458,437,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
5,2023-08-11,439,349.975,526.05,408.75,468,435,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
6,2023-08-18,442,351.975,535,414,468,433,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
7,2023-08-25,431,352.975,537.05,406,459,436,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
8,2023-09-01,405,321.975,502,379.75,432,430,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
9,2023-09-08,357,278.975,463.025,333,384,334,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
10,2023-09-15,319,200.975,469.075,277,356.25,NA,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
11,2023-09-22,281.5,132.975,537.1,232,340,NA,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
12,2023-09-29,254,83.95,596.3,190.75,324.25,NA,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
13,2023-10-06,222,52.975,747.025,148,317.25,NA,2023-10-06,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
1,2023-06-30,61,27.975,143.025,50,74,64,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
2,2023-07-07,55,24.975,119,45,66,53,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
3,2023-07-14,53,24,109,43,63,47,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
4,2023-07-21,55,24,104,44,65,58,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
5,2023-07-28,55,24.975,102,45,66,55,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
6,2023-08-04,53,21,100.025,43,64,57,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
7,2023-08-11,49,20,89.05,38,59,53,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
8,2023-08-18,39,16,75,32,48,36,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
9,2023-08-25,35,14.975,63.025,28,43,36,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
10,2023-09-01,27,9,51,21,34,42,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
11,2023-09-08,14,3,39,9.75,20,5,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
12,2023-09-15,8,0,36,4,15,NA,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
13,2023-09-22,4.5,0,33,1,11,NA,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
14,2023-09-29,3,0,35.05,0,8,NA,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
15,2023-10-06,2,0,51,0,7,NA,2023-10-06,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
1,2023-06-28,31,15,53,26,37,30,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
2,2023-07-05,30,15,50,25,36,27,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
3,2023-07-12,29,15,48,24,34,31,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
4,2023-07-19,27,14,44,23,33,33,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
5,2023-07-26,24,13,42,20,29,25,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
6,2023-08-02,22,11.975,38,18,27,16,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
7,2023-08-09,20,10,35,17,25,30,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
8,2023-08-16,18,8,30,15,21,14,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
9,2023-08-23,15,7,28,13,19,15,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
10,2023-08-30,14,6,24.025,11,17,18,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
11,2023-09-06,12,4,23,9,15,9,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
12,2023-09-13,10,3,23,7,14,NA,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
13,2023-09-20,9,1,27,6,12,NA,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
14,2023-09-27,7,0.975000000000001,28,4,12,NA,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
15,2023-10-04,7,0,38.025,3,11,NA,2023-10-06,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
1,2023-06-23,6,1,16,4,9,4,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
2,2023-06-30,7,1,15,4,9,11,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
3,2023-07-07,6,1,14.025,4,9,8,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
4,2023-07-14,6,1,14,4,8,2,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
5,2023-07-21,6,1,13,4,9,7,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
6,2023-07-28,6,1,14,4,8,6,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
7,2023-08-04,6,2,15,4,9,7,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
8,2023-08-11,6,1,14,5,9,9,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
9,2023-08-18,7,1,14,4,9,3,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
10,2023-08-25,6,1,15,4,9,10,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
11,2023-09-01,7,1,16,4,9,6,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
12,2023-09-08,7,1,21,4,10,NA,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
13,2023-09-15,7,0,31,4,11,NA,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
14,2023-09-22,7,0,50,4,12,NA,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
15,2023-09-29,7,0,72.1499999999999,3,14,NA,2023-10-06,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
1,2023-06-27,12,2,34,8,17,16,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
2,2023-07-04,10,2,25,7,14,13,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
3,2023-07-11,9,2,22.025,6,12,2,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
4,2023-07-18,9,1,20,6,12,10,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
5,2023-07-25,9,2,22,6,12,6,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
6,2023-08-01,9,2,23.025,6,13,16,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
7,2023-08-08,9,2,22,6,12,7,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
8,2023-08-15,9,2,22.025,6,12,12,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
9,2023-08-22,8,1,21,6,11.25,6,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
10,2023-08-29,8,1,23,5,12,12,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
11,2023-09-05,8,1,23,5,11,6,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
12,2023-09-12,7,1,27.025,4,12,NA,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
13,2023-09-19,6.5,0,47.025,3,12,NA,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
14,2023-09-26,6,0,89.3499999999997,3,13,NA,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
15,2023-10-03,6,0,181.2,2.75,14,NA,2023-10-06,"REGISTRO","8 ou 10","srag","corte 3 semanas"
1,2023-06-29,42,26,64,36,48,38,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-07-06,42,27,61.025,36,48,51,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
3,2023-07-13,40,26,60,35,47,39,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
4,2023-07-20,39,24,57.025,33,44,35,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
5,2023-07-27,38,23,56,33,43,37,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
6,2023-08-03,37,23,56,32,43,35,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
7,2023-08-10,37,24,55,32,43,39,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
8,2023-08-17,37,22,56,31,43,40,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
9,2023-08-24,35,21,53,30,41,38,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
10,2023-08-31,32,19,47,27,37,38,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
11,2023-09-07,28,14,44.025,23,33,21,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
12,2023-09-14,24.5,9,44,19,31,NA,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
13,2023-09-21,22,5,47,15,29,NA,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
14,2023-09-28,19,2,55.025,12,28,NA,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
15,2023-10-05,18,1,68.025,10,27,NA,2023-10-06,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-06-28,9,3,19.025,7,12,9,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
2,2023-07-05,8,3,17,6,11,9,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
3,2023-07-12,8,3,16,6,10,8,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
4,2023-07-19,7,2,15,5,10,8,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
5,2023-07-26,7,2,14,5,9,8,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
6,2023-08-02,6,1,12,4,8,4,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
7,2023-08-09,5,1,12,4,7,5,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
8,2023-08-16,5,1,11,3,7,6,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
9,2023-08-23,4,1,10,3,6,7,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
10,2023-08-30,3,0,10,2,5,3,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
11,2023-09-06,3,0,9,2,4,2,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
12,2023-09-13,3,0,9,1,4,NA,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
13,2023-09-20,2,0,10,1,4,NA,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
14,2023-09-27,2,0,12,1,3,NA,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
15,2023-10-04,2,0,16.025,0,3,NA,2023-10-06,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
1,2023-07-01,88,58,124,78,100,90,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-07-08,77,49,107.025,68,85,81,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
3,2023-07-15,66,44,96.025,59,74,62,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
4,2023-07-22,62,43,91.025,55,71,59,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
5,2023-07-29,66,44.975,92,59,74,63,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
6,2023-08-05,74,50,101,65,82,77,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
7,2023-08-12,77,51,106.025,68,86,81,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
8,2023-08-19,73,47,101,65,82,76,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
9,2023-08-26,64,42,90,56,72,62,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
10,2023-09-02,51,33,74,45,59,61,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
11,2023-09-09,36,19,59,29,43,28,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
12,2023-09-16,25,7,53,18,34,NA,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
13,2023-09-23,18,3,55.025,10,27,NA,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
14,2023-09-30,13,1,65,6,23,NA,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
15,2023-10-07,9,0,84.0999999999999,3,19,NA,2023-10-06,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-06-28,36,18,60.025,30,43,38,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
2,2023-07-05,31,17,52,27,37,33,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
3,2023-07-12,28,15,44.025,23,33,24,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
4,2023-07-19,25,13,41,21,31,24,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
5,2023-07-26,24,12,40,20,29,23,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
6,2023-08-02,23,12,37,19,27,28,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
7,2023-08-09,22,11,37,18,26,15,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
8,2023-08-16,20,9,35,16,25,23,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
9,2023-08-23,19,8,32,15,22,27,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
10,2023-08-30,15,7,28,12,19,15,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
11,2023-09-06,12,4,26,9,16,8,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
12,2023-09-13,10,2,24,7,14,NA,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
13,2023-09-20,8,1,24.025,5,12.25,NA,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
14,2023-09-27,7,0,27,3,12,NA,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
15,2023-10-04,5,0,32,2,11,NA,2023-10-06,"SOROCABA","8 ou 10","srag","corte 3 semanas"
1,2023-06-29,55,35,85.025,48,64,59,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
2,2023-07-06,51,34,75,45,58.25,51,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
3,2023-07-13,49,32,71,43,56,48,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
4,2023-07-20,48,31.975,69.025,42,55,40,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
5,2023-07-27,51,32,73,43,57,52,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
6,2023-08-03,51,33.975,74,46,58,62,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
7,2023-08-10,49,31,71,43,56,46,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
8,2023-08-17,48,29.975,69,41,54,47,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
9,2023-08-24,46,28,66,39,52,49,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
10,2023-08-31,41,25,62,35,47,49,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
11,2023-09-07,36,20,55,30,42,28,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
12,2023-09-14,31,13,56.025,24.75,39,NA,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
13,2023-09-21,27,6.975,61.025,19,36,NA,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
14,2023-09-28,25,3,68.025,16,36,NA,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
15,2023-10-05,22,2,79.0999999999999,13,33,NA,2023-10-06,"TAUBATÉ","8 ou 10","srag","corte 3 semanas"
1,2023-07-05,8,2,19,6,11,9,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
2,2023-07-12,9,2.975,18,6,11,8,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
3,2023-07-19,10,3,19,7,13,9,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
4,2023-07-26,11,4,22,8,14,11,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
5,2023-08-02,13,5,24,10,16,15,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
6,2023-08-09,14,5,26,11,17,14,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
7,2023-08-16,13,5,24,11,17,15,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
8,2023-08-23,13,6,24,10,16,10,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
9,2023-08-30,12,4,22,9,15,18,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
10,2023-09-06,9,3,19,7,12,9,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
11,2023-09-13,7,1,17,5,9,4,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
12,2023-09-20,5,1,17,3,8,NA,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
13,2023-09-27,4,0,20.025,2,7,NA,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
14,2023-10-04,3,0,23.025,1,7,NA,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
15,2023-10-11,3,0,33,1,7,NA,2023-10-11,"ARAÇATUBA","8 ou 10","srag","corte 3 semanas"
1,2023-06-27,13,4,27,9,17,16,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
2,2023-07-04,9,3,19,7,12,9,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
3,2023-07-11,8,2,16,6,10,8,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
4,2023-07-18,7,2,14,5,9,6,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
5,2023-07-25,6,1,14,4,9,4,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
6,2023-08-01,6,2,14,4,9,4,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
7,2023-08-08,7,2,15,5,10,11,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
8,2023-08-15,8,2,17,6,11,10,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
9,2023-08-22,8,2,18,6,11,9,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
10,2023-08-29,8,2,16,5,10,7,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
11,2023-09-05,7,2,17,5,10,7,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
12,2023-09-12,7,1,20,4,11,NA,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
13,2023-09-19,7,0,36.025,4,12,NA,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
14,2023-09-26,7,0,69.025,3,12,NA,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
15,2023-10-03,7,0,162.225,2,14,NA,2023-10-11,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
1,2023-07-07,42,12,94.0999999999999,31,53,51,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
2,2023-07-14,31,11,71.025,24,40,25,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
3,2023-07-21,30,11,70.05,24,40,27,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
4,2023-07-28,34,12,73.025,26,43,38,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
5,2023-08-04,36,11.975,71,28,46,38,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
6,2023-08-11,37,12,77.025,28,46,37,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
7,2023-08-18,36,13,75.025,29,46,40,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
8,2023-08-25,34,12,71.025,26,46,36,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
9,2023-09-01,33,9,69,24,42,33,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
10,2023-09-08,29,8,58,22,38,44,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
11,2023-09-15,15,3,53.025,9,23,6,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
12,2023-09-22,10,0,51.025,4,18.25,NA,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
13,2023-09-29,6,0,54,2,17,NA,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
14,2023-10-06,5,0,67.1499999999999,0.75,15,NA,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
15,2023-10-13,3,0,83.1499999999999,0,15,NA,2023-10-11,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
1,2023-06-29,2,0,7,1,3,2,2023-10-11,"BARRETOS","8 ou 10","srag","corte 3 semanas"
2,2023-07-06,2,0,7,1,3,2,2023-10-11,"BARRETOS","8 ou 10","srag","corte 3 semanas"
3,2023-07-13,2,0,7,1,4,3,2023-10-11,"BARRETOS","8 ou 10","srag","corte 3 semanas"
